customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt^|^cust_segment_cd
45189163^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541322^|^13013491^|^9123533^|^20161012^|^T12^|^T1235^|^T1236^|^T1237^|^30541292^|^119^|^1214648^|^119^|^119^|^169^|^20180816^|^20201230^|^1461200001309003249109397810607012^|^RG^|^rg^|^MMC^|^19900831^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189164^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541323^|^13013492^|^9123534^|^20160618^|^T12^|^T1235^|^T1236^|^T1237^|^30541293^|^120^|^1214649^|^120^|^120^|^170^|^20180324^|^20201230^|^1461200001309003249109397810607013^|^I^|^rg^|^MMO^|^19990225^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189165^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130541324^|^13013493^|^9123535^|^20161202^|^T12^|^T1235^|^T1236^|^T1237^|^30541294^|^121^|^1214650^|^121^|^121^|^171^|^20180923^|^20201230^|^1461200001309003249109397810607014^|^RG^|^rg^|^MMC^|^20110613^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189166^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130541325^|^13013494^|^9123536^|^20170521^|^T12^|^T1235^|^T1236^|^T1237^|^30541295^|^122^|^1214651^|^122^|^122^|^172^|^20180218^|^20201230^|^1461200001309003249109397810607015^|^I^|^rg^|^MMO^|^20040503^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189167^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130541326^|^13013495^|^9123537^|^20160601^|^T12^|^T1235^|^T1236^|^T1237^|^30541296^|^123^|^1214652^|^123^|^123^|^173^|^20180301^|^20201230^|^1461200001309003249109397810607016^|^I^|^rg^|^MMO^|^19920331^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189168^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541327^|^13013496^|^9123538^|^20170613^|^T12^|^T1235^|^T1236^|^T1237^|^30541297^|^124^|^1214653^|^124^|^124^|^174^|^20181222^|^20201230^|^1461200001309003249109397810607017^|^RG^|^rg^|^MMO^|^20010917^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189169^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130541328^|^13013497^|^9123539^|^20160602^|^T12^|^T1235^|^T1236^|^T1237^|^30541298^|^125^|^1214654^|^125^|^125^|^175^|^20181116^|^20201230^|^1461200001309003249109397810607018^|^B^|^rg^|^MMO^|^19880731^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189170^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130541329^|^13013498^|^9123540^|^20160528^|^T12^|^T1235^|^T1236^|^T1237^|^30541299^|^126^|^1214655^|^126^|^126^|^176^|^20180928^|^20201230^|^1461200001309003249109397810607019^|^B^|^rg^|^MMC^|^19891113^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189171^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130541330^|^13013499^|^9123541^|^20160506^|^T12^|^T1235^|^T1236^|^T1237^|^30541300^|^127^|^1214656^|^127^|^127^|^177^|^20180711^|^20201230^|^1461200001309003249109397810607020^|^RG^|^rg^|^MMO^|^20000725^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189172^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130541331^|^13013500^|^9123542^|^20160602^|^T12^|^T1235^|^T1236^|^T1237^|^30541301^|^128^|^1214657^|^128^|^128^|^178^|^20180608^|^20201230^|^1461200001309003249109397810607021^|^B^|^rg^|^MMC^|^19840201^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189173^|^1^|^0^|^1^|^1^|^1^|^IND^|^1130541332^|^13013501^|^9123543^|^20160820^|^T12^|^T1235^|^T1236^|^T1237^|^30541302^|^129^|^1214658^|^129^|^129^|^179^|^20180927^|^20201230^|^1461200001309003249109397810607022^|^I^|^rg^|^MMO^|^19930312^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189174^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541333^|^13013502^|^9123544^|^20170718^|^T12^|^T1235^|^T1236^|^T1237^|^30541303^|^130^|^1214659^|^130^|^130^|^180^|^20181020^|^20201230^|^1461200001309003249109397810607023^|^I^|^rg^|^MMO^|^19940618^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189175^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130541334^|^13013503^|^9123545^|^20170718^|^T12^|^T1235^|^T1236^|^T1237^|^30541304^|^131^|^1214660^|^131^|^131^|^181^|^20180118^|^20201230^|^1461200001309003249109397810607024^|^B^|^rg^|^MMO^|^19850309^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189176^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130541335^|^13013504^|^9123546^|^20161221^|^T12^|^T1235^|^T1236^|^T1237^|^30541305^|^132^|^1214661^|^132^|^132^|^182^|^20180803^|^20201230^|^1461200001309003249109397810607025^|^RG^|^rg^|^MMC^|^20080521^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189177^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130541336^|^13013505^|^9123547^|^20170703^|^T12^|^T1235^|^T1236^|^T1237^|^30541306^|^133^|^1214662^|^133^|^133^|^183^|^20180715^|^20201230^|^1461200001309003249109397810607026^|^I^|^rg^|^MMC^|^20010126^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189178^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541337^|^13013506^|^9123548^|^20170130^|^T12^|^T1235^|^T1236^|^T1237^|^30541307^|^134^|^1214663^|^134^|^134^|^184^|^20180104^|^20201230^|^1461200001309003249109397810607027^|^I^|^rg^|^MMC^|^19870304^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189179^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130541338^|^13013507^|^9123549^|^20170313^|^T12^|^T1235^|^T1236^|^T1237^|^30541308^|^135^|^1214664^|^135^|^135^|^185^|^20180813^|^20201230^|^1461200001309003249109397810607028^|^B^|^rg^|^MMC^|^20050725^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189180^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130541339^|^13013508^|^9123550^|^20160728^|^T12^|^T1235^|^T1236^|^T1237^|^30541309^|^136^|^1214665^|^136^|^136^|^186^|^20180508^|^20201230^|^1461200001309003249109397810607029^|^RG^|^rg^|^MMC^|^19890527^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189181^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541340^|^13013509^|^9123551^|^20170223^|^T12^|^T1235^|^T1236^|^T1237^|^30541310^|^137^|^1214666^|^137^|^137^|^187^|^20180423^|^20201230^|^1461200001309003249109397810607030^|^RG^|^rg^|^MMO^|^20101210^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189182^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541341^|^13013510^|^9123552^|^20160608^|^T12^|^T1235^|^T1236^|^T1237^|^30541311^|^138^|^1214667^|^138^|^138^|^188^|^20180308^|^20201230^|^1461200001309003249109397810607031^|^I^|^rg^|^MMO^|^20000516^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189183^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541342^|^13013511^|^9123553^|^20170118^|^T12^|^T1235^|^T1236^|^T1237^|^30541312^|^139^|^1214668^|^139^|^139^|^189^|^20180723^|^20201230^|^1461200001309003249109397810607032^|^B^|^rg^|^MMC^|^19830907^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189184^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541343^|^13013512^|^9123554^|^20160815^|^T12^|^T1235^|^T1236^|^T1237^|^30541313^|^140^|^1214669^|^140^|^140^|^190^|^20180928^|^20201230^|^1461200001309003249109397810607033^|^I^|^rg^|^MMC^|^20040717^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189185^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130541344^|^13013513^|^9123555^|^20160430^|^T12^|^T1235^|^T1236^|^T1237^|^30541314^|^141^|^1214670^|^141^|^141^|^191^|^20181103^|^20201230^|^1461200001309003249109397810607034^|^B^|^rg^|^MMC^|^19840901^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189186^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541345^|^13013514^|^9123556^|^20170706^|^T12^|^T1235^|^T1236^|^T1237^|^30541315^|^142^|^1214671^|^142^|^142^|^192^|^20181017^|^20201230^|^1461200001309003249109397810607035^|^B^|^rg^|^MMO^|^19920116^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189187^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541346^|^13013515^|^9123557^|^20160516^|^T12^|^T1235^|^T1236^|^T1237^|^30541316^|^143^|^1214672^|^143^|^143^|^193^|^20180517^|^20201230^|^1461200001309003249109397810607036^|^B^|^rg^|^MMO^|^20090619^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189188^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130541347^|^13013516^|^9123558^|^20170307^|^T12^|^T1235^|^T1236^|^T1237^|^30541317^|^144^|^1214673^|^144^|^144^|^194^|^20180825^|^20201230^|^1461200001309003249109397810607037^|^I^|^rg^|^MMC^|^19881130^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189189^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541348^|^13013517^|^9123559^|^20170727^|^T12^|^T1235^|^T1236^|^T1237^|^30541318^|^145^|^1214674^|^145^|^145^|^195^|^20180214^|^20201230^|^1461200001309003249109397810607038^|^B^|^rg^|^MMC^|^19981106^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189190^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130541349^|^13013518^|^9123560^|^20160514^|^T12^|^T1235^|^T1236^|^T1237^|^30541319^|^146^|^1214675^|^146^|^146^|^196^|^20180930^|^20201230^|^1461200001309003249109397810607039^|^B^|^rg^|^MMC^|^20071110^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189191^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541350^|^13013519^|^9123561^|^20170131^|^T12^|^T1235^|^T1236^|^T1237^|^30541320^|^147^|^1214676^|^147^|^147^|^197^|^20180919^|^20201230^|^1461200001309003249109397810607040^|^RG^|^rg^|^MMO^|^19850323^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189192^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541351^|^13013520^|^9123562^|^20170115^|^T12^|^T1235^|^T1236^|^T1237^|^30541321^|^148^|^1214677^|^148^|^148^|^198^|^20180309^|^20201230^|^1461200001309003249109397810607041^|^I^|^rg^|^MMO^|^20110529^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189193^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541352^|^13013521^|^9123563^|^20170512^|^T12^|^T1235^|^T1236^|^T1237^|^30541322^|^149^|^1214678^|^149^|^149^|^199^|^20180513^|^20201230^|^1461200001309003249109397810607042^|^B^|^rg^|^MMO^|^20081229^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189194^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541353^|^13013522^|^9123564^|^20170408^|^T12^|^T1235^|^T1236^|^T1237^|^30541323^|^150^|^1214679^|^150^|^150^|^200^|^20180710^|^20201230^|^1461200001309003249109397810607043^|^B^|^rg^|^MMC^|^19930426^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189195^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541354^|^13013523^|^9123565^|^20160731^|^T12^|^T1235^|^T1236^|^T1237^|^30541324^|^151^|^1214680^|^151^|^151^|^201^|^20180909^|^20201230^|^1461200001309003249109397810607044^|^B^|^rg^|^MMO^|^20011105^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189196^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130541355^|^13013524^|^9123566^|^20160914^|^T12^|^T1235^|^T1236^|^T1237^|^30541325^|^152^|^1214681^|^152^|^152^|^202^|^20180826^|^20201230^|^1461200001309003249109397810607045^|^B^|^rg^|^MMC^|^19970520^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189197^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541356^|^13013525^|^9123567^|^20161121^|^T12^|^T1235^|^T1236^|^T1237^|^30541326^|^153^|^1214682^|^153^|^153^|^203^|^20180407^|^20201230^|^1461200001309003249109397810607046^|^RG^|^rg^|^MMO^|^20041025^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189198^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130541357^|^13013526^|^9123568^|^20170617^|^T12^|^T1235^|^T1236^|^T1237^|^30541327^|^154^|^1214683^|^154^|^154^|^204^|^20180210^|^20201230^|^1461200001309003249109397810607047^|^B^|^rg^|^MMC^|^20090831^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189199^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130541358^|^13013527^|^9123569^|^20170329^|^T12^|^T1235^|^T1236^|^T1237^|^30541328^|^155^|^1214684^|^155^|^155^|^205^|^20180425^|^20201230^|^1461200001309003249109397810607048^|^I^|^rg^|^MMC^|^19890313^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189200^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130541359^|^13013528^|^9123570^|^20160608^|^T12^|^T1235^|^T1236^|^T1237^|^30541329^|^156^|^1214685^|^156^|^156^|^206^|^20180829^|^20201230^|^1461200001309003249109397810607049^|^RG^|^rg^|^MMC^|^20060111^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189201^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130541360^|^13013529^|^9123571^|^20160912^|^T12^|^T1235^|^T1236^|^T1237^|^30541330^|^157^|^1214686^|^157^|^157^|^207^|^20180303^|^20201230^|^1461200001309003249109397810607050^|^RG^|^rg^|^MMO^|^19850907^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189202^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541361^|^13013530^|^9123572^|^20160924^|^T12^|^T1235^|^T1236^|^T1237^|^30541331^|^158^|^1214687^|^158^|^158^|^208^|^20180224^|^20201230^|^1461200001309003249109397810607051^|^B^|^rg^|^MMO^|^19840329^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189203^|^1^|^1^|^1^|^1^|^1^|^IND^|^1130541362^|^13013531^|^9123573^|^20170122^|^T12^|^T1235^|^T1236^|^T1237^|^30541332^|^159^|^1214688^|^159^|^159^|^209^|^20180806^|^20201230^|^1461200001309003249109397810607052^|^RG^|^rg^|^MMC^|^19820424^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189204^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130541363^|^13013532^|^9123574^|^20160819^|^T12^|^T1235^|^T1236^|^T1237^|^30541333^|^160^|^1214689^|^160^|^160^|^210^|^20181001^|^20201230^|^1461200001309003249109397810607053^|^RG^|^rg^|^MMC^|^20000217^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189205^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541364^|^13013533^|^9123575^|^20160618^|^T12^|^T1235^|^T1236^|^T1237^|^30541334^|^161^|^1214690^|^161^|^161^|^211^|^20180305^|^20201230^|^1461200001309003249109397810607054^|^RG^|^rg^|^MMO^|^19920406^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189206^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130541365^|^13013534^|^9123576^|^20160906^|^T12^|^T1235^|^T1236^|^T1237^|^30541335^|^162^|^1214691^|^162^|^162^|^212^|^20181019^|^20201230^|^1461200001309003249109397810607055^|^RG^|^rg^|^MMO^|^19890518^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189207^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541366^|^13013535^|^9123577^|^20170116^|^T12^|^T1235^|^T1236^|^T1237^|^30541336^|^163^|^1214692^|^163^|^163^|^213^|^20180703^|^20201230^|^1461200001309003249109397810607056^|^I^|^rg^|^MMO^|^19891128^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189208^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130541367^|^13013536^|^9123578^|^20170408^|^T12^|^T1235^|^T1236^|^T1237^|^30541337^|^164^|^1214693^|^164^|^164^|^214^|^20180217^|^20201230^|^1461200001309003249109397810607057^|^I^|^rg^|^MMC^|^19931130^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189209^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541368^|^13013537^|^9123579^|^20160807^|^T12^|^T1235^|^T1236^|^T1237^|^30541338^|^165^|^1214694^|^165^|^165^|^215^|^20180706^|^20201230^|^1461200001309003249109397810607058^|^RG^|^rg^|^MMC^|^19890207^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189210^|^1^|^0^|^1^|^1^|^1^|^ORG^|^1130541369^|^13013538^|^9123580^|^20160422^|^T12^|^T1235^|^T1236^|^T1237^|^30541339^|^166^|^1214695^|^166^|^166^|^216^|^20180723^|^20201230^|^1461200001309003249109397810607059^|^B^|^rg^|^MMC^|^20060407^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189211^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541370^|^13013539^|^9123581^|^20160614^|^T12^|^T1235^|^T1236^|^T1237^|^30541340^|^167^|^1214696^|^167^|^167^|^217^|^20180806^|^20201230^|^1461200001309003249109397810607060^|^B^|^rg^|^MMC^|^19830303^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189212^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130541371^|^13013540^|^9123582^|^20160928^|^T12^|^T1235^|^T1236^|^T1237^|^30541341^|^168^|^1214697^|^168^|^168^|^218^|^20180512^|^20201230^|^1461200001309003249109397810607061^|^I^|^rg^|^MMO^|^20090611^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189213^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541372^|^13013541^|^9123583^|^20170614^|^T12^|^T1235^|^T1236^|^T1237^|^30541342^|^169^|^1214698^|^169^|^169^|^219^|^20180204^|^20201230^|^1461200001309003249109397810607062^|^I^|^rg^|^MMC^|^19830810^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189214^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541373^|^13013542^|^9123584^|^20170422^|^T12^|^T1235^|^T1236^|^T1237^|^30541343^|^170^|^1214699^|^170^|^170^|^220^|^20180510^|^20201230^|^1461200001309003249109397810607063^|^I^|^rg^|^MMC^|^20071220^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189215^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541374^|^13013543^|^9123585^|^20161125^|^T12^|^T1235^|^T1236^|^T1237^|^30541344^|^171^|^1214700^|^171^|^171^|^221^|^20180801^|^20201230^|^1461200001309003249109397810607064^|^RG^|^rg^|^MMO^|^20001008^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189216^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130541375^|^13013544^|^9123586^|^20170726^|^T12^|^T1235^|^T1236^|^T1237^|^30541345^|^172^|^1214701^|^172^|^172^|^222^|^20181122^|^20201230^|^1461200001309003249109397810607065^|^RG^|^rg^|^MMC^|^19830309^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189217^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130541376^|^13013545^|^9123587^|^20160503^|^T12^|^T1235^|^T1236^|^T1237^|^30541346^|^173^|^1214702^|^173^|^173^|^223^|^20180117^|^20201230^|^1461200001309003249109397810607066^|^RG^|^rg^|^MMC^|^20030815^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189218^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541377^|^13013546^|^9123588^|^20161205^|^T12^|^T1235^|^T1236^|^T1237^|^30541347^|^174^|^1214703^|^174^|^174^|^224^|^20181017^|^20201230^|^1461200001309003249109397810607067^|^B^|^rg^|^MMC^|^19990217^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189219^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541378^|^13013547^|^9123589^|^20160801^|^T12^|^T1235^|^T1236^|^T1237^|^30541348^|^175^|^1214704^|^175^|^175^|^225^|^20180502^|^20201230^|^1461200001309003249109397810607068^|^RG^|^rg^|^MMO^|^19960612^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR
45189220^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541379^|^13013548^|^9123590^|^20160928^|^T12^|^T1235^|^T1236^|^T1237^|^30541349^|^176^|^1214705^|^176^|^176^|^226^|^20180227^|^20201230^|^1461200001309003249109397810607069^|^I^|^rg^|^MMO^|^19900628^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189221^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541380^|^13013549^|^9123591^|^20160928^|^T12^|^T1235^|^T1236^|^T1237^|^30541350^|^177^|^1214706^|^177^|^177^|^227^|^20181023^|^20201230^|^1461200001309003249109397810607070^|^B^|^rg^|^MMC^|^19950526^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR
45189222^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541381^|^13013550^|^9123592^|^20160926^|^T12^|^T1235^|^T1236^|^T1237^|^30541351^|^178^|^1214707^|^178^|^178^|^228^|^20180720^|^20201230^|^1461200001309003249109397810607071^|^B^|^rg^|^MMO^|^19940926^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189223^|^0^|^0^|^0^|^0^|^1^|^ORG^|^1130541382^|^13013551^|^9123593^|^20170321^|^T12^|^T1235^|^T1236^|^T1237^|^30541352^|^179^|^1214708^|^179^|^179^|^229^|^20180307^|^20201230^|^1461200001309003249109397810607072^|^B^|^rg^|^MMC^|^20070813^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189224^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130541383^|^13013552^|^9123594^|^20161105^|^T12^|^T1235^|^T1236^|^T1237^|^30541353^|^180^|^1214709^|^180^|^180^|^230^|^20180505^|^20201230^|^1461200001309003249109397810607073^|^B^|^rg^|^MMO^|^19820731^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189225^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541384^|^13013553^|^9123595^|^20160701^|^T12^|^T1235^|^T1236^|^T1237^|^30541354^|^181^|^1214710^|^181^|^181^|^231^|^20180407^|^20201230^|^1461200001309003249109397810607074^|^B^|^rg^|^MMO^|^19870609^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189226^|^0^|^0^|^0^|^0^|^1^|^ORG^|^1130541385^|^13013554^|^9123596^|^20161217^|^T12^|^T1235^|^T1236^|^T1237^|^30541355^|^182^|^1214711^|^182^|^182^|^232^|^20180415^|^20201230^|^1461200001309003249109397810607075^|^RG^|^rg^|^MMC^|^19950731^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189227^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130541386^|^13013555^|^9123597^|^20160426^|^T12^|^T1235^|^T1236^|^T1237^|^30541356^|^183^|^1214712^|^183^|^183^|^233^|^20181002^|^20201230^|^1461200001309003249109397810607076^|^RG^|^rg^|^MMO^|^20060119^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189228^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130541387^|^13013556^|^9123598^|^20161107^|^T12^|^T1235^|^T1236^|^T1237^|^30541357^|^184^|^1214713^|^184^|^184^|^234^|^20180127^|^20201230^|^1461200001309003249109397810607077^|^B^|^rg^|^MMO^|^19830822^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189229^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541388^|^13013557^|^9123599^|^20170530^|^T12^|^T1235^|^T1236^|^T1237^|^30541358^|^185^|^1214714^|^185^|^185^|^235^|^20180714^|^20201230^|^1461200001309003249109397810607078^|^B^|^rg^|^MMO^|^20070123^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR
45189230^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130541389^|^13013558^|^9123600^|^20170222^|^T12^|^T1235^|^T1236^|^T1237^|^30541359^|^186^|^1214715^|^186^|^186^|^236^|^20180502^|^20201230^|^1461200001309003249109397810607079^|^I^|^rg^|^MMC^|^19841004^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR
45189231^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130541390^|^13013559^|^9123601^|^20170628^|^T12^|^T1235^|^T1236^|^T1237^|^30541360^|^187^|^1214716^|^187^|^187^|^237^|^20180830^|^20201230^|^1461200001309003249109397810607080^|^B^|^rg^|^MMC^|^20010824^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189232^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541391^|^13013560^|^9123602^|^20160804^|^T12^|^T1235^|^T1236^|^T1237^|^30541361^|^188^|^1214717^|^188^|^188^|^238^|^20180830^|^20201230^|^1461200001309003249109397810607081^|^RG^|^rg^|^MMO^|^19860215^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR
45189233^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541392^|^13013561^|^9123603^|^20160608^|^T12^|^T1235^|^T1236^|^T1237^|^30541362^|^189^|^1214718^|^189^|^189^|^239^|^20180523^|^20201230^|^1461200001309003249109397810607082^|^RG^|^rg^|^MMC^|^19850921^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR
45189234^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541393^|^13013562^|^9123604^|^20160405^|^T12^|^T1235^|^T1236^|^T1237^|^30541363^|^190^|^1214719^|^190^|^190^|^240^|^20180905^|^20201230^|^1461200001309003249109397810607083^|^I^|^rg^|^MMO^|^20091104^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR
45189235^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130541394^|^13013563^|^9123605^|^20170113^|^T12^|^T1235^|^T1236^|^T1237^|^30541364^|^191^|^1214720^|^191^|^191^|^241^|^20181209^|^20201230^|^1461200001309003249109397810607084^|^I^|^rg^|^MMO^|^19980421^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
45189236^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541395^|^13013564^|^9123606^|^20170308^|^T12^|^T1235^|^T1236^|^T1237^|^30541365^|^192^|^1214721^|^192^|^192^|^242^|^20181218^|^20201230^|^1461200001309003249109397810607085^|^I^|^rg^|^MMO^|^20061117^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR
