pega_customer_id^|^pega_related_customer_id^|^cust_rel_cd^|^related_person_id^|^related_household_id^|^related_cust_type_cd^|^related_cust_num^|^subscr_market_cd^|^related_subscr_num^|^subscr_first_ind^|^subscr_valid_from_dt^|^subscr_valid_until_dt
45189872^|^45189872^|^sameperson^|^828^|^826^|^dlscust^|^324234234^|^mmc^|^gsm1721235348^|^1^|^20170721^|^20170813
45189873^|^45189873^|^samehousehold^|^829^|^827^|^mobcust^|^324234234^|^mmc^|^gsm1721235349^|^0^|^20170205^|^20170302
45189874^|^45189874^|^relatedban^|^830^|^828^|^cabcust^|^324234234^|^mmc^|^gsm1721235350^|^0^|^20171021^|^20171021
45189875^|^45189875^|^relatedban^|^831^|^829^|^mobcust^|^324234234^|^mmc^|^gsm1721235351^|^0^|^20171007^|^20170522
45189876^|^45189876^|^samehousehold^|^832^|^830^|^cabcust^|^324234234^|^mmc^|^gsm1721235352^|^0^|^20171211^|^20170503
45189877^|^45189877^|^samehousehold^|^833^|^831^|^dlscust^|^324234234^|^mmc^|^gsm1721235353^|^1^|^20170613^|^20170920
45189878^|^45189878^|^samehousehold^|^834^|^832^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235354^|^0^|^20170808^|^20170304
45189879^|^45189879^|^sameperson^|^835^|^833^|^cabcust^|^324234234^|^mmc^|^gsm1721235355^|^0^|^20170913^|^20170210
45189880^|^45189880^|^sameperson^|^836^|^834^|^cabcust^|^324234234^|^mmc^|^gsm1721235356^|^1^|^20170424^|^20170616
45189881^|^45189881^|^sameperson^|^837^|^835^|^dlscust^|^324234234^|^mmc^|^gsm1721235357^|^1^|^20171206^|^20170825
45189882^|^45189882^|^samehousehold^|^838^|^836^|^dlscust^|^324234234^|^mmc^|^gsm1721235358^|^1^|^20170806^|^20170228
45189883^|^45189883^|^sameperson^|^839^|^837^|^cabcust^|^324234234^|^mmc^|^gsm1721235359^|^1^|^20170311^|^20171216
45189884^|^45189884^|^sameperson^|^840^|^838^|^dlscust^|^324234234^|^mmc^|^gsm1721235360^|^1^|^20170226^|^20170714
45189885^|^45189885^|^samehousehold^|^841^|^839^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235361^|^1^|^20170831^|^20170204
45189886^|^45189886^|^sameperson^|^842^|^840^|^dlscust^|^324234234^|^mmc^|^gsm1721235362^|^0^|^20170820^|^20170125
45189887^|^45189887^|^samehousehold^|^843^|^841^|^dlscust^|^324234234^|^mmc^|^gsm1721235363^|^1^|^20171027^|^20170711
45189888^|^45189888^|^sameperson^|^844^|^842^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235364^|^1^|^20170429^|^20170715
45189889^|^45189889^|^sameperson^|^845^|^843^|^mobcust^|^324234234^|^mmc^|^gsm1721235365^|^0^|^20170307^|^20171021
45189890^|^45189890^|^sameperson^|^846^|^844^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235366^|^1^|^20170428^|^20170204
45189891^|^45189891^|^samehousehold^|^847^|^845^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235367^|^0^|^20171017^|^20170525
45189892^|^45189892^|^sameperson^|^848^|^846^|^mobcust^|^324234234^|^mmc^|^gsm1721235368^|^0^|^20170329^|^20170723
45189893^|^45189893^|^sameperson^|^849^|^847^|^dlscust^|^324234234^|^mmc^|^gsm1721235369^|^0^|^20171215^|^20170427
45189894^|^45189894^|^samehousehold^|^850^|^848^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235370^|^0^|^20170428^|^20170603
45189895^|^45189895^|^sameperson^|^851^|^849^|^mobcust^|^324234234^|^mmc^|^gsm1721235371^|^1^|^20170310^|^20170729
45189896^|^45189896^|^relatedban^|^852^|^850^|^mobcust^|^324234234^|^mmc^|^gsm1721235372^|^1^|^20170203^|^20170507
45189897^|^45189897^|^relatedban^|^853^|^851^|^cabcust^|^324234234^|^mmc^|^gsm1721235373^|^0^|^20170228^|^20170302
45189898^|^45189898^|^samehousehold^|^854^|^852^|^cabcust^|^324234234^|^mmc^|^gsm1721235374^|^0^|^20170330^|^20171206
45189899^|^45189899^|^sameperson^|^855^|^853^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235375^|^0^|^20171116^|^20170426
45189900^|^45189900^|^relatedban^|^856^|^854^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235376^|^0^|^20170425^|^20170402
45189901^|^45189901^|^samehousehold^|^857^|^855^|^cabcust^|^324234234^|^mmc^|^gsm1721235377^|^1^|^20170921^|^20171211
45189902^|^45189902^|^sameperson^|^858^|^856^|^cabcust^|^324234234^|^mmc^|^gsm1721235378^|^1^|^20170411^|^20170610
45189903^|^45189903^|^samehousehold^|^859^|^857^|^cabcust^|^324234234^|^mmc^|^gsm1721235379^|^1^|^20170307^|^20170408
45189904^|^45189904^|^sameperson^|^860^|^858^|^cabcust^|^324234234^|^mmc^|^gsm1721235380^|^1^|^20170313^|^20170131
45189905^|^45189905^|^samehousehold^|^861^|^859^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235381^|^0^|^20170827^|^20170430
45189906^|^45189906^|^samehousehold^|^862^|^860^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235382^|^1^|^20171124^|^20170716
45189907^|^45189907^|^relatedban^|^863^|^861^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235383^|^0^|^20170715^|^20170920
45189908^|^45189908^|^samehousehold^|^864^|^862^|^cabcust^|^324234234^|^mmc^|^gsm1721235384^|^1^|^20171201^|^20170812
45189909^|^45189909^|^sameperson^|^865^|^863^|^dlscust^|^324234234^|^mmc^|^gsm1721235385^|^0^|^20170413^|^20171103
45189910^|^45189910^|^sameperson^|^866^|^864^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235386^|^1^|^20171202^|^20170119
45189911^|^45189911^|^sameperson^|^867^|^865^|^cabcust^|^324234234^|^mmc^|^gsm1721235387^|^0^|^20170215^|^20170521
45189912^|^45189912^|^sameperson^|^868^|^866^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235388^|^0^|^20170422^|^20170514
45189913^|^45189913^|^sameperson^|^869^|^867^|^mobcust^|^324234234^|^mmc^|^gsm1721235389^|^0^|^20170608^|^20170208
45189914^|^45189914^|^samehousehold^|^870^|^868^|^dlscust^|^324234234^|^mmc^|^gsm1721235390^|^0^|^20170516^|^20170226
45189915^|^45189915^|^sameperson^|^871^|^869^|^dlscust^|^324234234^|^mmc^|^gsm1721235391^|^0^|^20171113^|^20170527
45189916^|^45189916^|^samehousehold^|^872^|^870^|^mobcust^|^324234234^|^mmc^|^gsm1721235392^|^0^|^20170420^|^20170830
45189917^|^45189917^|^sameperson^|^873^|^871^|^dlscust^|^324234234^|^mmc^|^gsm1721235393^|^1^|^20171010^|^20171215
45189918^|^45189918^|^sameperson^|^874^|^872^|^cabcust^|^324234234^|^mmc^|^gsm1721235394^|^0^|^20170920^|^20170619
45189919^|^45189919^|^sameperson^|^875^|^873^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235395^|^1^|^20171005^|^20170607
45189920^|^45189920^|^sameperson^|^876^|^874^|^mobcust^|^324234234^|^mmc^|^gsm1721235396^|^1^|^20170522^|^20170618
45189921^|^45189921^|^samehousehold^|^877^|^875^|^dlscust^|^324234234^|^mmc^|^gsm1721235397^|^0^|^20170512^|^20170613
45189922^|^45189922^|^samehousehold^|^878^|^876^|^mobcust^|^324234234^|^mmc^|^gsm1721235398^|^0^|^20170911^|^20170220
45189923^|^45189923^|^sameperson^|^879^|^877^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235399^|^1^|^20170413^|^20170208
45189924^|^45189924^|^sameperson^|^880^|^878^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235400^|^0^|^20171025^|^20170228
45189925^|^45189925^|^relatedban^|^881^|^879^|^dlscust^|^324234234^|^mmc^|^gsm1721235401^|^1^|^20170226^|^20170730
45189926^|^45189926^|^samehousehold^|^882^|^880^|^mobcust^|^324234234^|^mmc^|^gsm1721235402^|^1^|^20170131^|^20171006
45189927^|^45189927^|^samehousehold^|^883^|^881^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235403^|^0^|^20170721^|^20170415
45189928^|^45189928^|^sameperson^|^884^|^882^|^cabcust^|^324234234^|^mmc^|^gsm1721235404^|^0^|^20171003^|^20170118
45189929^|^45189929^|^relatedban^|^885^|^883^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235405^|^1^|^20170117^|^20170911
45189930^|^45189930^|^relatedban^|^886^|^884^|^mobcust^|^324234234^|^mmc^|^gsm1721235406^|^1^|^20171103^|^20170214
45189931^|^45189931^|^samehousehold^|^887^|^885^|^mobcust^|^324234234^|^mmc^|^gsm1721235407^|^0^|^20170112^|^20171225
45189932^|^45189932^|^sameperson^|^888^|^886^|^dlscust^|^324234234^|^mmc^|^gsm1721235408^|^0^|^20170310^|^20170703
45189933^|^45189933^|^sameperson^|^889^|^887^|^dlscust^|^324234234^|^mmc^|^gsm1721235409^|^1^|^20171117^|^20170628
45189934^|^45189934^|^samehousehold^|^890^|^888^|^cabcust^|^324234234^|^mmc^|^gsm1721235410^|^1^|^20170901^|^20170313
45189935^|^45189935^|^relatedban^|^891^|^889^|^dlscust^|^324234234^|^mmc^|^gsm1721235411^|^0^|^20170418^|^20170319
45189936^|^45189936^|^samehousehold^|^892^|^890^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235412^|^1^|^20171208^|^20170331
45189937^|^45189937^|^sameperson^|^893^|^891^|^cabcust^|^324234234^|^mmc^|^gsm1721235413^|^0^|^20170115^|^20170702
45189938^|^45189938^|^relatedban^|^894^|^892^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235414^|^1^|^20170205^|^20170708
45189939^|^45189939^|^samehousehold^|^895^|^893^|^cabcust^|^324234234^|^mmc^|^gsm1721235415^|^1^|^20171126^|^20170501
45189940^|^45189940^|^relatedban^|^896^|^894^|^cabcust^|^324234234^|^mmc^|^gsm1721235416^|^1^|^20170328^|^20170802
45189941^|^45189941^|^samehousehold^|^897^|^895^|^cabcust^|^324234234^|^mmc^|^gsm1721235417^|^0^|^20171205^|^20170929
45189942^|^45189942^|^relatedban^|^898^|^896^|^mobcust^|^324234234^|^mmc^|^gsm1721235418^|^1^|^20171120^|^20170920
45189943^|^45189943^|^samehousehold^|^899^|^897^|^mobcust^|^324234234^|^mmc^|^gsm1721235419^|^1^|^20171012^|^20170830
45189944^|^45189944^|^samehousehold^|^900^|^898^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235420^|^0^|^20170701^|^20171227
45189945^|^45189945^|^sameperson^|^901^|^899^|^mobcust^|^324234234^|^mmc^|^gsm1721235421^|^1^|^20170805^|^20170331
45189946^|^45189946^|^relatedban^|^902^|^900^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235422^|^0^|^20170729^|^20170320
45189947^|^45189947^|^sameperson^|^903^|^901^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235423^|^1^|^20171006^|^20170318
45189948^|^45189948^|^sameperson^|^904^|^902^|^cabcust^|^324234234^|^mmc^|^gsm1721235424^|^1^|^20170405^|^20171003
45189949^|^45189949^|^sameperson^|^905^|^903^|^cabcust^|^324234234^|^mmc^|^gsm1721235425^|^0^|^20170722^|^20170422
45189950^|^45189950^|^samehousehold^|^906^|^904^|^cabcust^|^324234234^|^mmc^|^gsm1721235426^|^1^|^20170605^|^20170221
45189951^|^45189951^|^sameperson^|^907^|^905^|^dlscust^|^324234234^|^mmc^|^gsm1721235427^|^0^|^20170204^|^20170124
45189952^|^45189952^|^samehousehold^|^908^|^906^|^mobcust^|^324234234^|^mmc^|^gsm1721235428^|^0^|^20170204^|^20170108
45189953^|^45189953^|^samehousehold^|^909^|^907^|^cabcust^|^324234234^|^mmc^|^gsm1721235429^|^0^|^20171002^|^20171224
45189954^|^45189954^|^relatedban^|^910^|^908^|^mobcust^|^324234234^|^mmc^|^gsm1721235430^|^0^|^20170525^|^20170720
45189955^|^45189955^|^relatedban^|^911^|^909^|^dlscust^|^324234234^|^mmc^|^gsm1721235431^|^1^|^20171106^|^20170509
45189956^|^45189956^|^sameperson^|^912^|^910^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235432^|^0^|^20171005^|^20171021
45189957^|^45189957^|^samehousehold^|^913^|^911^|^cabcust^|^324234234^|^mmc^|^gsm1721235433^|^0^|^20171218^|^20170429
45189958^|^45189958^|^relatedban^|^914^|^912^|^mobcust^|^324234234^|^mmc^|^gsm1721235434^|^1^|^20171006^|^20170311
45189959^|^45189959^|^relatedban^|^915^|^913^|^dlscust^|^324234234^|^mmc^|^gsm1721235435^|^1^|^20170714^|^20170406
45189960^|^45189960^|^relatedban^|^916^|^914^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235436^|^1^|^20170811^|^20170717
45189961^|^45189961^|^sameperson^|^917^|^915^|^cabcust^|^324234234^|^mmc^|^gsm1721235437^|^0^|^20170224^|^20171124
45189962^|^45189962^|^sameperson^|^918^|^916^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235438^|^1^|^20171010^|^20170521
45189963^|^45189963^|^relatedban^|^919^|^917^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235439^|^0^|^20170426^|^20170127
45189964^|^45189964^|^sameperson^|^920^|^918^|^dlscust^|^324234234^|^mmc^|^gsm1721235440^|^0^|^20171108^|^20170429
45189965^|^45189965^|^relatedban^|^921^|^919^|^dlscust^|^324234234^|^mmc^|^gsm1721235441^|^0^|^20170109^|^20170907
45189966^|^45189966^|^sameperson^|^922^|^920^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235442^|^0^|^20170927^|^20170318
45189967^|^45189967^|^sameperson^|^923^|^921^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235443^|^0^|^20170531^|^20170103
45189968^|^45189968^|^sameperson^|^924^|^922^|^mobcust^|^324234234^|^mmc^|^gsm1721235444^|^1^|^20170124^|^20171221
45189969^|^45189969^|^relatedban^|^925^|^923^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235445^|^0^|^20170130^|^20171201
45189970^|^45189970^|^samehousehold^|^926^|^924^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235446^|^0^|^20170614^|^20170813
45189971^|^45189971^|^sameperson^|^927^|^925^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235447^|^1^|^20170614^|^20171118
45189972^|^45189972^|^samehousehold^|^928^|^926^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235448^|^0^|^20171008^|^20170629
45189973^|^45189973^|^relatedban^|^929^|^927^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235449^|^1^|^20170209^|^20170602
45189974^|^45189974^|^samehousehold^|^930^|^928^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235450^|^1^|^20171118^|^20170530
45189975^|^45189975^|^sameperson^|^931^|^929^|^cabcust^|^324234234^|^mmc^|^gsm1721235451^|^1^|^20170528^|^20170830
45189976^|^45189976^|^relatedban^|^932^|^930^|^mobcust^|^324234234^|^mmc^|^gsm1721235452^|^0^|^20170418^|^20170709
45189977^|^45189977^|^sameperson^|^933^|^931^|^mobcust^|^324234234^|^mmc^|^gsm1721235453^|^1^|^20170802^|^20170427
45189978^|^45189978^|^relatedban^|^934^|^932^|^mobcust^|^324234234^|^mmc^|^gsm1721235454^|^0^|^20170915^|^20171113
45189979^|^45189979^|^relatedban^|^935^|^933^|^mobcust^|^324234234^|^mmc^|^gsm1721235455^|^1^|^20170910^|^20170913
45189980^|^45189980^|^relatedban^|^936^|^934^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235456^|^0^|^20170515^|^20170517
45189981^|^45189981^|^relatedban^|^937^|^935^|^mobcust^|^324234234^|^mmc^|^gsm1721235457^|^0^|^20170412^|^20170927
45189982^|^45189982^|^samehousehold^|^938^|^936^|^mobcust^|^324234234^|^mmc^|^gsm1721235458^|^1^|^20171015^|^20170615
45189983^|^45189983^|^sameperson^|^939^|^937^|^mobcust^|^324234234^|^mmc^|^gsm1721235459^|^0^|^20171230^|^20171214
45189984^|^45189984^|^sameperson^|^940^|^938^|^cabcust^|^324234234^|^mmc^|^gsm1721235460^|^1^|^20170119^|^20171111
45189985^|^45189985^|^relatedban^|^941^|^939^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235461^|^1^|^20170306^|^20170610
45189986^|^45189986^|^relatedban^|^942^|^940^|^dlscust^|^324234234^|^mmc^|^gsm1721235462^|^0^|^20171020^|^20171229
45189987^|^45189987^|^samehousehold^|^943^|^941^|^dlscust^|^324234234^|^mmc^|^gsm1721235463^|^1^|^20171227^|^20170523
45189988^|^45189988^|^sameperson^|^944^|^942^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235464^|^1^|^20170420^|^20170526
45189989^|^45189989^|^relatedban^|^945^|^943^|^mobcust^|^324234234^|^mmc^|^gsm1721235465^|^1^|^20171202^|^20170901
45189990^|^45189990^|^relatedban^|^946^|^944^|^mobcust^|^324234234^|^mmc^|^gsm1721235466^|^0^|^20171206^|^20170511
45189991^|^45189991^|^samehousehold^|^947^|^945^|^dlscust^|^324234234^|^mmc^|^gsm1721235467^|^0^|^20170121^|^20170925
45189992^|^45189992^|^sameperson^|^948^|^946^|^dlscust^|^324234234^|^mmc^|^gsm1721235468^|^1^|^20170101^|^20171225
45189993^|^45189993^|^relatedban^|^949^|^947^|^cabcust^|^324234234^|^mmc^|^gsm1721235469^|^1^|^20171205^|^20171110
45189994^|^45189994^|^sameperson^|^950^|^948^|^dlscust^|^324234234^|^mmc^|^gsm1721235470^|^1^|^20171201^|^20170109
45189995^|^45189995^|^sameperson^|^951^|^949^|^dlscust^|^324234234^|^mmc^|^gsm1721235471^|^0^|^20171208^|^20170610
45189996^|^45189996^|^samehousehold^|^952^|^950^|^cabcust^|^324234234^|^mmc^|^gsm1721235472^|^0^|^20170722^|^20170510
45189997^|^45189997^|^samehousehold^|^953^|^951^|^cabcust^|^324234234^|^mmc^|^gsm1721235473^|^0^|^20170331^|^20170508
45189998^|^45189998^|^sameperson^|^954^|^952^|^dlscust^|^324234234^|^mmc^|^gsm1721235474^|^1^|^20170824^|^20170119
45189999^|^45189999^|^relatedban^|^955^|^953^|^cabcust^|^324234234^|^mmc^|^gsm1721235475^|^0^|^20170201^|^20170602
45190000^|^45190000^|^sameperson^|^956^|^954^|^cabcust^|^324234234^|^mmc^|^gsm1721235476^|^0^|^20171025^|^20170104
45190001^|^45190001^|^sameperson^|^957^|^955^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235477^|^1^|^20170708^|^20171020
45190002^|^45190002^|^samehousehold^|^958^|^956^|^dlscust^|^324234234^|^mmc^|^gsm1721235478^|^0^|^20170923^|^20170118
45190003^|^45190003^|^relatedban^|^959^|^957^|^cabcust^|^324234234^|^mmc^|^gsm1721235479^|^0^|^20170303^|^20171206
45190004^|^45190004^|^samehousehold^|^960^|^958^|^dlscust^|^324234234^|^mmc^|^gsm1721235480^|^0^|^20170227^|^20170518
45190005^|^45190005^|^relatedban^|^961^|^959^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235481^|^1^|^20170322^|^20170924
45190006^|^45190006^|^sameperson^|^962^|^960^|^cabcust^|^324234234^|^mmc^|^gsm1721235482^|^0^|^20171202^|^20170923
45190007^|^45190007^|^sameperson^|^963^|^961^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235483^|^0^|^20170318^|^20170921
45190008^|^45190008^|^relatedban^|^964^|^962^|^cabcust^|^324234234^|^mmc^|^gsm1721235484^|^0^|^20170805^|^20170105
45190009^|^45190009^|^samehousehold^|^965^|^963^|^dlscust^|^324234234^|^mmc^|^gsm1721235485^|^1^|^20170927^|^20171211
45190010^|^45190010^|^relatedban^|^966^|^964^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235486^|^0^|^20170907^|^20170228
45190011^|^45190011^|^sameperson^|^967^|^965^|^mobcust^|^324234234^|^mmc^|^gsm1721235487^|^0^|^20170203^|^20170523
45190012^|^45190012^|^samehousehold^|^968^|^966^|^cabcust^|^324234234^|^mmc^|^gsm1721235488^|^1^|^20170629^|^20171103
45190013^|^45190013^|^samehousehold^|^969^|^967^|^cabcust^|^324234234^|^mmc^|^gsm1721235489^|^1^|^20170517^|^20170829
45190014^|^45190014^|^samehousehold^|^970^|^968^|^dlscust^|^324234234^|^mmc^|^gsm1721235490^|^0^|^20170318^|^20170130
45190015^|^45190015^|^relatedban^|^971^|^969^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235491^|^1^|^20170525^|^20170826
45190016^|^45190016^|^relatedban^|^972^|^970^|^mobcust^|^324234234^|^mmc^|^gsm1721235492^|^0^|^20170112^|^20170812
45190017^|^45190017^|^sameperson^|^973^|^971^|^cabcust^|^324234234^|^mmc^|^gsm1721235493^|^0^|^20170110^|^20170508
45190018^|^45190018^|^sameperson^|^974^|^972^|^cabcust^|^324234234^|^mmc^|^gsm1721235494^|^0^|^20170707^|^20170916
45190019^|^45190019^|^relatedban^|^975^|^973^|^mobcust^|^324234234^|^mmc^|^gsm1721235495^|^1^|^20171010^|^20170329
45190020^|^45190020^|^samehousehold^|^976^|^974^|^cabcust^|^324234234^|^mmc^|^gsm1721235496^|^0^|^20170926^|^20170311
45190021^|^45190021^|^sameperson^|^977^|^975^|^dlscust^|^324234234^|^mmc^|^gsm1721235497^|^0^|^20170529^|^20170813
45190022^|^45190022^|^sameperson^|^978^|^976^|^cabcust^|^324234234^|^mmc^|^gsm1721235498^|^0^|^20170426^|^20171222
45190023^|^45190023^|^relatedban^|^979^|^977^|^dlscust^|^324234234^|^mmc^|^gsm1721235499^|^0^|^20170817^|^20170317
45190024^|^45190024^|^relatedban^|^980^|^978^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235500^|^1^|^20170828^|^20171108
45190025^|^45190025^|^sameperson^|^981^|^979^|^cabcust^|^324234234^|^mmc^|^gsm1721235501^|^0^|^20170116^|^20170617
45190026^|^45190026^|^samehousehold^|^982^|^980^|^mobcust^|^324234234^|^mmc^|^gsm1721235502^|^0^|^20171210^|^20171115
45190027^|^45190027^|^relatedban^|^983^|^981^|^mobcust^|^324234234^|^mmc^|^gsm1721235503^|^1^|^20170427^|^20170928
45190028^|^45190028^|^samehousehold^|^984^|^982^|^dlscust^|^324234234^|^mmc^|^gsm1721235504^|^1^|^20170912^|^20170424
45190029^|^45190029^|^samehousehold^|^985^|^983^|^dlscust^|^324234234^|^mmc^|^gsm1721235505^|^0^|^20170420^|^20171208
45190030^|^45190030^|^samehousehold^|^986^|^984^|^dlscust^|^324234234^|^mmc^|^gsm1721235506^|^1^|^20170321^|^20170327
45190031^|^45190031^|^sameperson^|^987^|^985^|^cabcust^|^324234234^|^mmc^|^gsm1721235507^|^1^|^20170830^|^20170128
45190032^|^45190032^|^samehousehold^|^988^|^986^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235508^|^1^|^20171214^|^20170801
45190033^|^45190033^|^relatedban^|^989^|^987^|^mobcust^|^324234234^|^mmc^|^gsm1721235509^|^0^|^20170530^|^20170204
45190034^|^45190034^|^relatedban^|^990^|^988^|^dlscust^|^324234234^|^mmc^|^gsm1721235510^|^1^|^20170129^|^20171102
45190035^|^45190035^|^sameperson^|^991^|^989^|^mobcust^|^324234234^|^mmc^|^gsm1721235511^|^1^|^20170609^|^20170122
45190036^|^45190036^|^relatedban^|^992^|^990^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235512^|^1^|^20171116^|^20170818
45190037^|^45190037^|^relatedban^|^993^|^991^|^mobcust^|^324234234^|^mmc^|^gsm1721235513^|^1^|^20170726^|^20170616
45190038^|^45190038^|^samehousehold^|^994^|^992^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235514^|^0^|^20170429^|^20170907
45190039^|^45190039^|^sameperson^|^995^|^993^|^dlscust^|^324234234^|^mmc^|^gsm1721235515^|^0^|^20170203^|^20170123
45190040^|^45190040^|^sameperson^|^996^|^994^|^mobcust^|^324234234^|^mmc^|^gsm1721235516^|^0^|^20171015^|^20171110
45190041^|^45190041^|^samehousehold^|^997^|^995^|^mobcust^|^324234234^|^mmc^|^gsm1721235517^|^1^|^20171223^|^20170716
45190042^|^45190042^|^samehousehold^|^998^|^996^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235518^|^1^|^20170918^|^20170318
45190043^|^45190043^|^relatedban^|^999^|^997^|^dlscust^|^324234234^|^mmc^|^gsm1721235519^|^1^|^20170924^|^20170108
45190044^|^45190044^|^samehousehold^|^1000^|^998^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235520^|^0^|^20170604^|^20171104
45190045^|^45190045^|^sameperson^|^1001^|^999^|^dlscust^|^324234234^|^mmc^|^gsm1721235521^|^0^|^20170816^|^20171205
45190046^|^45190046^|^sameperson^|^1002^|^1000^|^dlscust^|^324234234^|^mmc^|^gsm1721235522^|^1^|^20170110^|^20170712
45190047^|^45190047^|^relatedban^|^1003^|^1001^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235523^|^1^|^20170629^|^20170422
45190048^|^45190048^|^relatedban^|^1004^|^1002^|^cabcust^|^324234234^|^mmc^|^gsm1721235524^|^0^|^20170525^|^20170826
45190049^|^45190049^|^sameperson^|^1005^|^1003^|^dlscust^|^324234234^|^mmc^|^gsm1721235525^|^1^|^20171003^|^20170602
45190050^|^45190050^|^relatedban^|^1006^|^1004^|^cabcust^|^324234234^|^mmc^|^gsm1721235526^|^0^|^20170725^|^20170801
45190051^|^45190051^|^sameperson^|^1007^|^1005^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235527^|^1^|^20170702^|^20171205
45190052^|^45190052^|^samehousehold^|^1008^|^1006^|^mobcust^|^324234234^|^mmc^|^gsm1721235528^|^0^|^20170225^|^20170928
45190053^|^45190053^|^samehousehold^|^1009^|^1007^|^dlscust^|^324234234^|^mmc^|^gsm1721235529^|^0^|^20171027^|^20170104
45190054^|^45190054^|^relatedban^|^1010^|^1008^|^dlscust^|^324234234^|^mmc^|^gsm1721235530^|^1^|^20170121^|^20170521
45190055^|^45190055^|^sameperson^|^1011^|^1009^|^mobcust^|^324234234^|^mmc^|^gsm1721235531^|^1^|^20171007^|^20170217
45190056^|^45190056^|^samehousehold^|^1012^|^1010^|^dlscust^|^324234234^|^mmc^|^gsm1721235532^|^1^|^20171006^|^20171109
45190057^|^45190057^|^samehousehold^|^1013^|^1011^|^cabcust^|^324234234^|^mmc^|^gsm1721235533^|^0^|^20171022^|^20170513
45190058^|^45190058^|^relatedban^|^1014^|^1012^|^dlscust^|^324234234^|^mmc^|^gsm1721235534^|^0^|^20170520^|^20170314
45190059^|^45190059^|^samehousehold^|^1015^|^1013^|^dlscust^|^324234234^|^mmc^|^gsm1721235535^|^1^|^20170413^|^20171012
45190060^|^45190060^|^relatedban^|^1016^|^1014^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235536^|^1^|^20170225^|^20171218
45190061^|^45190061^|^relatedban^|^1017^|^1015^|^cabcust^|^324234234^|^mmc^|^gsm1721235537^|^0^|^20170205^|^20170414
45190062^|^45190062^|^relatedban^|^1018^|^1016^|^dlscust^|^324234234^|^mmc^|^gsm1721235538^|^1^|^20170212^|^20170810
45190063^|^45190063^|^relatedban^|^1019^|^1017^|^cabcust^|^324234234^|^mmc^|^gsm1721235539^|^0^|^20171217^|^20170421
45190064^|^45190064^|^relatedban^|^1020^|^1018^|^mobsubscr^|^324234234^|^mmc^|^gsm1721235540^|^1^|^20170822^|^20170902
45190065^|^45190065^|^relatedban^|^1021^|^1019^|^mobcust^|^324234234^|^mmc^|^gsm1721235541^|^1^|^20170129^|^20170513
45190066^|^45190066^|^sameperson^|^1022^|^1020^|^mobcust^|^324234234^|^mmc^|^gsm1721235542^|^0^|^20170818^|^20170314
