customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt^|^cust_segment_cd^|^is_churned_cust
46189378^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130541537^|^13013706^|^9123748^|^20170514^|^T12^|^T1235^|^T1236^|^T1237^|^30541507^|^334^|^1214863^|^334^|^334^|^384^|^20180825^|^20201230^|^1461200001309003249109397810607227^|^RG^|^rg^|^MMO^|^19920302^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189379^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541538^|^13013707^|^9123749^|^20170302^|^T12^|^T1235^|^T1236^|^T1237^|^30541508^|^335^|^1214864^|^335^|^335^|^385^|^20180423^|^20201230^|^1461200001309003249109397810607228^|^B^|^rg^|^MMC^|^19921128^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189380^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541539^|^13013708^|^9123750^|^20170407^|^T12^|^T1235^|^T1236^|^T1237^|^30541509^|^336^|^1214865^|^336^|^336^|^386^|^20180612^|^20201230^|^1461200001309003249109397810607229^|^RG^|^rg^|^MMO^|^19830702^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189381^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130541540^|^13013709^|^9123751^|^20161031^|^T12^|^T1235^|^T1236^|^T1237^|^30541510^|^337^|^1214866^|^337^|^337^|^387^|^20180209^|^20201230^|^1461200001309003249109397810607230^|^RG^|^rg^|^MMC^|^19890808^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189382^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541541^|^13013710^|^9123752^|^20161031^|^T12^|^T1235^|^T1236^|^T1237^|^30541511^|^338^|^1214867^|^338^|^338^|^388^|^20180728^|^20201230^|^1461200001309003249109397810607231^|^RG^|^rg^|^MMO^|^20071005^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189383^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130541542^|^13013711^|^9123753^|^20160918^|^T12^|^T1235^|^T1236^|^T1237^|^30541512^|^339^|^1214868^|^339^|^339^|^389^|^20180303^|^20201230^|^1461200001309003249109397810607232^|^B^|^rg^|^MMO^|^19890228^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189384^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541543^|^13013712^|^9123754^|^20160720^|^T12^|^T1235^|^T1236^|^T1237^|^30541513^|^340^|^1214869^|^340^|^340^|^390^|^20180612^|^20201230^|^1461200001309003249109397810607233^|^RG^|^rg^|^MMO^|^20050630^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189385^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130541544^|^13013713^|^9123755^|^20170520^|^T12^|^T1235^|^T1236^|^T1237^|^30541514^|^341^|^1214870^|^341^|^341^|^391^|^20180917^|^20201230^|^1461200001309003249109397810607234^|^RG^|^rg^|^MMC^|^19930413^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189386^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130541545^|^13013714^|^9123756^|^20170413^|^T12^|^T1235^|^T1236^|^T1237^|^30541515^|^342^|^1214871^|^342^|^342^|^392^|^20180224^|^20201230^|^1461200001309003249109397810607235^|^B^|^rg^|^MMO^|^19980527^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189387^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130541546^|^13013715^|^9123757^|^20170212^|^T12^|^T1235^|^T1236^|^T1237^|^30541516^|^343^|^1214872^|^343^|^343^|^393^|^20181214^|^20201230^|^1461200001309003249109397810607236^|^B^|^rg^|^MMC^|^20020606^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189388^|^0^|^1^|^0^|^1^|^1^|^IND^|^1130541547^|^13013716^|^9123758^|^20170402^|^T12^|^T1235^|^T1236^|^T1237^|^30541517^|^344^|^1214873^|^344^|^344^|^394^|^20180225^|^20201230^|^1461200001309003249109397810607237^|^B^|^rg^|^MMC^|^19960308^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189389^|^1^|^1^|^1^|^1^|^1^|^IND^|^1130541548^|^13013717^|^9123759^|^20161120^|^T12^|^T1235^|^T1236^|^T1237^|^30541518^|^345^|^1214874^|^345^|^345^|^395^|^20180813^|^20201230^|^1461200001309003249109397810607238^|^RG^|^rg^|^MMC^|^20100615^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189390^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541549^|^13013718^|^9123760^|^20161025^|^T12^|^T1235^|^T1236^|^T1237^|^30541519^|^346^|^1214875^|^346^|^346^|^396^|^20180330^|^20201230^|^1461200001309003249109397810607239^|^B^|^rg^|^MMO^|^19880116^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189391^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541550^|^13013719^|^9123761^|^20170315^|^T12^|^T1235^|^T1236^|^T1237^|^30541520^|^347^|^1214876^|^347^|^347^|^397^|^20180505^|^20201230^|^1461200001309003249109397810607240^|^RG^|^rg^|^MMO^|^20061016^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189392^|^1^|^0^|^1^|^0^|^0^|^IND^|^1130541551^|^13013720^|^9123762^|^20160331^|^T12^|^T1235^|^T1236^|^T1237^|^30541521^|^348^|^1214877^|^348^|^348^|^398^|^20181001^|^20201230^|^1461200001309003249109397810607241^|^B^|^rg^|^MMC^|^19991115^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189393^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541552^|^13013721^|^9123763^|^20170723^|^T12^|^T1235^|^T1236^|^T1237^|^30541522^|^349^|^1214878^|^349^|^349^|^399^|^20180906^|^20201230^|^1461200001309003249109397810607242^|^RG^|^rg^|^MMO^|^20051125^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189394^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541553^|^13013722^|^9123764^|^20170204^|^T12^|^T1235^|^T1236^|^T1237^|^30541523^|^350^|^1214879^|^350^|^350^|^400^|^20180816^|^20201230^|^1461200001309003249109397810607243^|^B^|^rg^|^MMO^|^20041220^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189395^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541554^|^13013723^|^9123765^|^20170221^|^T12^|^T1235^|^T1236^|^T1237^|^30541524^|^351^|^1214880^|^351^|^351^|^401^|^20180113^|^20201230^|^1461200001309003249109397810607244^|^B^|^rg^|^MMO^|^19950222^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189396^|^0^|^0^|^0^|^1^|^0^|^ORG^|^1130541555^|^13013724^|^9123766^|^20160731^|^T12^|^T1235^|^T1236^|^T1237^|^30541525^|^352^|^1214881^|^352^|^352^|^402^|^20180330^|^20201230^|^1461200001309003249109397810607245^|^B^|^rg^|^MMC^|^20080824^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189397^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541556^|^13013725^|^9123767^|^20160701^|^T12^|^T1235^|^T1236^|^T1237^|^30541526^|^353^|^1214882^|^353^|^353^|^403^|^20181121^|^20201230^|^1461200001309003249109397810607246^|^B^|^rg^|^MMO^|^19970118^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189398^|^1^|^0^|^0^|^0^|^0^|^IND^|^1130541557^|^13013726^|^9123768^|^20160519^|^T12^|^T1235^|^T1236^|^T1237^|^30541527^|^354^|^1214883^|^354^|^354^|^404^|^20180818^|^20201230^|^1461200001309003249109397810607247^|^I^|^rg^|^MMO^|^19960714^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189399^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130541558^|^13013727^|^9123769^|^20170422^|^T12^|^T1235^|^T1236^|^T1237^|^30541528^|^355^|^1214884^|^355^|^355^|^405^|^20181021^|^20201230^|^1461200001309003249109397810607248^|^RG^|^rg^|^MMC^|^20001018^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189400^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541559^|^13013728^|^9123770^|^20160801^|^T12^|^T1235^|^T1236^|^T1237^|^30541529^|^356^|^1214885^|^356^|^356^|^406^|^20180921^|^20201230^|^1461200001309003249109397810607249^|^RG^|^rg^|^MMC^|^19940407^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189401^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541560^|^13013729^|^9123771^|^20161227^|^T12^|^T1235^|^T1236^|^T1237^|^30541530^|^357^|^1214886^|^357^|^357^|^407^|^20180414^|^20201230^|^1461200001309003249109397810607250^|^RG^|^rg^|^MMO^|^19920408^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189402^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541561^|^13013730^|^9123772^|^20170412^|^T12^|^T1235^|^T1236^|^T1237^|^30541531^|^358^|^1214887^|^358^|^358^|^408^|^20180119^|^20201230^|^1461200001309003249109397810607251^|^I^|^rg^|^MMO^|^20090424^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189403^|^1^|^0^|^1^|^1^|^1^|^IND^|^1130541562^|^13013731^|^9123773^|^20160823^|^T12^|^T1235^|^T1236^|^T1237^|^30541532^|^359^|^1214888^|^359^|^359^|^409^|^20180727^|^20201230^|^1461200001309003249109397810607252^|^RG^|^rg^|^MMC^|^19980805^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189404^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130541563^|^13013732^|^9123774^|^20161231^|^T12^|^T1235^|^T1236^|^T1237^|^30541533^|^360^|^1214889^|^360^|^360^|^410^|^20180819^|^20201230^|^1461200001309003249109397810607253^|^I^|^rg^|^MMC^|^19930924^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189405^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541564^|^13013733^|^9123775^|^20170313^|^T12^|^T1235^|^T1236^|^T1237^|^30541534^|^361^|^1214890^|^361^|^361^|^411^|^20181023^|^20201230^|^1461200001309003249109397810607254^|^B^|^rg^|^MMO^|^20110309^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189406^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541565^|^13013734^|^9123776^|^20170329^|^T12^|^T1235^|^T1236^|^T1237^|^30541535^|^362^|^1214891^|^362^|^362^|^412^|^20180626^|^20201230^|^1461200001309003249109397810607255^|^B^|^rg^|^MMC^|^19890602^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189407^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130541566^|^13013735^|^9123777^|^20160410^|^T12^|^T1235^|^T1236^|^T1237^|^30541536^|^363^|^1214892^|^363^|^363^|^413^|^20181209^|^20201230^|^1461200001309003249109397810607256^|^I^|^rg^|^MMC^|^20020521^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189408^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130541567^|^13013736^|^9123778^|^20160923^|^T12^|^T1235^|^T1236^|^T1237^|^30541537^|^364^|^1214893^|^364^|^364^|^414^|^20181224^|^20201230^|^1461200001309003249109397810607257^|^B^|^rg^|^MMC^|^19940609^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189409^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541568^|^13013737^|^9123779^|^20160821^|^T12^|^T1235^|^T1236^|^T1237^|^30541538^|^365^|^1214894^|^365^|^365^|^415^|^20181001^|^20201230^|^1461200001309003249109397810607258^|^B^|^rg^|^MMO^|^20040708^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189410^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541569^|^13013738^|^9123780^|^20160910^|^T12^|^T1235^|^T1236^|^T1237^|^30541539^|^366^|^1214895^|^366^|^366^|^416^|^20180124^|^20201230^|^1461200001309003249109397810607259^|^B^|^rg^|^MMC^|^19851001^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189411^|^0^|^1^|^1^|^0^|^1^|^IND^|^1130541570^|^13013739^|^9123781^|^20160504^|^T12^|^T1235^|^T1236^|^T1237^|^30541540^|^367^|^1214896^|^367^|^367^|^417^|^20180315^|^20201230^|^1461200001309003249109397810607260^|^I^|^rg^|^MMO^|^19920109^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189412^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541571^|^13013740^|^9123782^|^20160806^|^T12^|^T1235^|^T1236^|^T1237^|^30541541^|^368^|^1214897^|^368^|^368^|^418^|^20180529^|^20201230^|^1461200001309003249109397810607261^|^B^|^rg^|^MMO^|^19870704^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189413^|^1^|^1^|^1^|^1^|^1^|^IND^|^1130541572^|^13013741^|^9123783^|^20160421^|^T12^|^T1235^|^T1236^|^T1237^|^30541542^|^369^|^1214898^|^369^|^369^|^419^|^20180517^|^20201230^|^1461200001309003249109397810607262^|^B^|^rg^|^MMC^|^19860211^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189414^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541573^|^13013742^|^9123784^|^20170304^|^T12^|^T1235^|^T1236^|^T1237^|^30541543^|^370^|^1214899^|^370^|^370^|^420^|^20181226^|^20201230^|^1461200001309003249109397810607263^|^I^|^rg^|^MMO^|^19841201^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189415^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541574^|^13013743^|^9123785^|^20161202^|^T12^|^T1235^|^T1236^|^T1237^|^30541544^|^371^|^1214900^|^371^|^371^|^421^|^20180514^|^20201230^|^1461200001309003249109397810607264^|^RG^|^rg^|^MMC^|^19851016^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189416^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130541575^|^13013744^|^9123786^|^20160727^|^T12^|^T1235^|^T1236^|^T1237^|^30541545^|^372^|^1214901^|^372^|^372^|^422^|^20180402^|^20201230^|^1461200001309003249109397810607265^|^RG^|^rg^|^MMC^|^19930303^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189417^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541576^|^13013745^|^9123787^|^20170128^|^T12^|^T1235^|^T1236^|^T1237^|^30541546^|^373^|^1214902^|^373^|^373^|^423^|^20181122^|^20201230^|^1461200001309003249109397810607266^|^RG^|^rg^|^MMC^|^19931211^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189418^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541577^|^13013746^|^9123788^|^20170629^|^T12^|^T1235^|^T1236^|^T1237^|^30541547^|^374^|^1214903^|^374^|^374^|^424^|^20180422^|^20201230^|^1461200001309003249109397810607267^|^I^|^rg^|^MMO^|^19870713^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189419^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541578^|^13013747^|^9123789^|^20170322^|^T12^|^T1235^|^T1236^|^T1237^|^30541548^|^375^|^1214904^|^375^|^375^|^425^|^20180206^|^20201230^|^1461200001309003249109397810607268^|^RG^|^rg^|^MMC^|^19821112^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189420^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130541579^|^13013748^|^9123790^|^20160630^|^T12^|^T1235^|^T1236^|^T1237^|^30541549^|^376^|^1214905^|^376^|^376^|^426^|^20180710^|^20201230^|^1461200001309003249109397810607269^|^I^|^rg^|^MMC^|^19850421^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189421^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541580^|^13013749^|^9123791^|^20170321^|^T12^|^T1235^|^T1236^|^T1237^|^30541550^|^377^|^1214906^|^377^|^377^|^427^|^20180118^|^20201230^|^1461200001309003249109397810607270^|^B^|^rg^|^MMC^|^20100906^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189422^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541581^|^13013750^|^9123792^|^20160612^|^T12^|^T1235^|^T1236^|^T1237^|^30541551^|^378^|^1214907^|^378^|^378^|^428^|^20180117^|^20201230^|^1461200001309003249109397810607271^|^RG^|^rg^|^MMC^|^19950405^|^fo^|^abc^|^96^|^fn^|^MMC^|^PR^|^1
46189423^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541582^|^13013751^|^9123793^|^20170219^|^T12^|^T1235^|^T1236^|^T1237^|^30541552^|^379^|^1214908^|^379^|^379^|^429^|^20180531^|^20201230^|^1461200001309003249109397810607272^|^RG^|^rg^|^MMC^|^19840517^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189424^|^0^|^0^|^0^|^0^|^1^|^IND^|^1130541583^|^13013752^|^9123794^|^20170301^|^T12^|^T1235^|^T1236^|^T1237^|^30541553^|^380^|^1214909^|^380^|^380^|^430^|^20180608^|^20201230^|^1461200001309003249109397810607273^|^B^|^rg^|^MMO^|^19990124^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189425^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130541584^|^13013753^|^9123795^|^20170301^|^T12^|^T1235^|^T1236^|^T1237^|^30541554^|^381^|^1214910^|^381^|^381^|^431^|^20181017^|^20201230^|^1461200001309003249109397810607274^|^RG^|^rg^|^MMC^|^20060712^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189426^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130541585^|^13013754^|^9123796^|^20161225^|^T12^|^T1235^|^T1236^|^T1237^|^30541555^|^382^|^1214911^|^382^|^382^|^432^|^20180912^|^20201230^|^1461200001309003249109397810607275^|^RG^|^rg^|^MMO^|^20110707^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189427^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541586^|^13013755^|^9123797^|^20161114^|^T12^|^T1235^|^T1236^|^T1237^|^30541556^|^383^|^1214912^|^383^|^383^|^433^|^20181213^|^20201230^|^1461200001309003249109397810607276^|^RG^|^rg^|^MMC^|^20110313^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189428^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130541587^|^13013756^|^9123798^|^20170402^|^T12^|^T1235^|^T1236^|^T1237^|^30541557^|^384^|^1214913^|^384^|^384^|^434^|^20181218^|^20201230^|^1461200001309003249109397810607277^|^I^|^rg^|^MMC^|^19811125^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189429^|^1^|^1^|^1^|^0^|^0^|^ORG^|^1130541588^|^13013757^|^9123799^|^20160904^|^T12^|^T1235^|^T1236^|^T1237^|^30541558^|^385^|^1214914^|^385^|^385^|^435^|^20180629^|^20201230^|^1461200001309003249109397810607278^|^B^|^rg^|^MMO^|^20071017^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189430^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130541589^|^13013758^|^9123800^|^20170206^|^T12^|^T1235^|^T1236^|^T1237^|^30541559^|^386^|^1214915^|^386^|^386^|^436^|^20180415^|^20201230^|^1461200001309003249109397810607279^|^I^|^rg^|^MMO^|^19941210^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189431^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130541590^|^13013759^|^9123801^|^20160610^|^T12^|^T1235^|^T1236^|^T1237^|^30541560^|^387^|^1214916^|^387^|^387^|^437^|^20180114^|^20201230^|^1461200001309003249109397810607280^|^B^|^rg^|^MMC^|^19871023^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189432^|^0^|^1^|^0^|^1^|^1^|^ORG^|^1130541591^|^13013760^|^9123802^|^20170625^|^T12^|^T1235^|^T1236^|^T1237^|^30541561^|^388^|^1214917^|^388^|^388^|^438^|^20180615^|^20201230^|^1461200001309003249109397810607281^|^B^|^rg^|^MMO^|^19890718^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189433^|^1^|^1^|^0^|^0^|^1^|^ORG^|^1130541592^|^13013761^|^9123803^|^20161011^|^T12^|^T1235^|^T1236^|^T1237^|^30541562^|^389^|^1214918^|^389^|^389^|^439^|^20180221^|^20201230^|^1461200001309003249109397810607282^|^RG^|^rg^|^MMO^|^19930613^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189434^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130541593^|^13013762^|^9123804^|^20160929^|^T12^|^T1235^|^T1236^|^T1237^|^30541563^|^390^|^1214919^|^390^|^390^|^440^|^20180208^|^20201230^|^1461200001309003249109397810607283^|^I^|^rg^|^MMO^|^19821030^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189435^|^1^|^0^|^0^|^0^|^1^|^IND^|^1130541594^|^13013763^|^9123805^|^20170410^|^T12^|^T1235^|^T1236^|^T1237^|^30541564^|^391^|^1214920^|^391^|^391^|^441^|^20180330^|^20201230^|^1461200001309003249109397810607284^|^I^|^rg^|^MMC^|^20060316^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
46189436^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541595^|^13013764^|^9123806^|^20160709^|^T12^|^T1235^|^T1236^|^T1237^|^30541565^|^392^|^1214921^|^392^|^392^|^442^|^20180313^|^20201230^|^1461200001309003249109397810607285^|^B^|^rg^|^MMC^|^20011211^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189437^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541596^|^13013765^|^9123807^|^20160628^|^T12^|^T1235^|^T1236^|^T1237^|^30541566^|^393^|^1214922^|^393^|^393^|^443^|^20180404^|^20201230^|^1461200001309003249109397810607286^|^B^|^rg^|^MMO^|^19880308^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189438^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541597^|^13013766^|^9123808^|^20170221^|^T12^|^T1235^|^T1236^|^T1237^|^30541567^|^394^|^1214923^|^394^|^394^|^444^|^20180909^|^20201230^|^1461200001309003249109397810607287^|^RG^|^rg^|^MMO^|^19861208^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189439^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541598^|^13013767^|^9123809^|^20160811^|^T12^|^T1235^|^T1236^|^T1237^|^30541568^|^395^|^1214924^|^395^|^395^|^445^|^20180927^|^20201230^|^1461200001309003249109397810607288^|^RG^|^rg^|^MMC^|^19890522^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189440^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130541599^|^13013768^|^9123810^|^20170514^|^T12^|^T1235^|^T1236^|^T1237^|^30541569^|^396^|^1214925^|^396^|^396^|^446^|^20180705^|^20201230^|^1461200001309003249109397810607289^|^RG^|^rg^|^MMC^|^20060903^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189441^|^0^|^1^|^1^|^1^|^0^|^ORG^|^1130541600^|^13013769^|^9123811^|^20161024^|^T12^|^T1235^|^T1236^|^T1237^|^30541570^|^397^|^1214926^|^397^|^397^|^447^|^20180123^|^20201230^|^1461200001309003249109397810607290^|^B^|^rg^|^MMO^|^19991222^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189442^|^1^|^0^|^1^|^0^|^1^|^IND^|^1130541601^|^13013770^|^9123812^|^20160810^|^T12^|^T1235^|^T1236^|^T1237^|^30541571^|^398^|^1214927^|^398^|^398^|^448^|^20181207^|^20201230^|^1461200001309003249109397810607291^|^RG^|^rg^|^MMO^|^19821212^|^fo^|^adc^|^96^|^fn^|^MMC^|^PR^|^1
46189443^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541602^|^13013771^|^9123813^|^20160824^|^T12^|^T1235^|^T1236^|^T1237^|^30541572^|^399^|^1214928^|^399^|^399^|^449^|^20180821^|^20201230^|^1461200001309003249109397810607292^|^B^|^rg^|^MMO^|^19960711^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189444^|^0^|^0^|^1^|^1^|^0^|^IND^|^1130541603^|^13013772^|^9123814^|^20160610^|^T12^|^T1235^|^T1236^|^T1237^|^30541573^|^400^|^1214929^|^400^|^400^|^450^|^20180126^|^20201230^|^1461200001309003249109397810607293^|^B^|^rg^|^MMO^|^20041126^|^fo^|^abc^|^96^|^fn^|^MMO^|^PR^|^1
46189445^|^0^|^0^|^0^|^0^|^0^|^IND^|^1130541604^|^13013773^|^9123815^|^20170609^|^T12^|^T1235^|^T1236^|^T1237^|^30541574^|^401^|^1214930^|^401^|^401^|^451^|^20181227^|^20201230^|^1461200001309003249109397810607294^|^RG^|^rg^|^MMO^|^19821212^|^fo^|^adc^|^98^|^fn^|^MMC^|^PR^|^1
46189446^|^1^|^1^|^0^|^1^|^0^|^IND^|^1130541605^|^13013774^|^9123816^|^20170309^|^T12^|^T1235^|^T1236^|^T1237^|^30541575^|^402^|^1214931^|^402^|^402^|^452^|^20180915^|^20201230^|^1461200001309003249109397810607295^|^RG^|^rg^|^MMC^|^20010107^|^fo^|^abc^|^98^|^fn^|^MMO^|^PR^|^1
46189447^|^1^|^0^|^1^|^1^|^1^|^ORG^|^1130541606^|^13013775^|^9123817^|^20160402^|^T12^|^T1235^|^T1236^|^T1237^|^30541576^|^403^|^1214932^|^403^|^403^|^453^|^20180413^|^20201230^|^1461200001309003249109397810607296^|^B^|^rg^|^MMO^|^19851015^|^fo^|^abc^|^98^|^fn^|^MMC^|^PR^|^1
46189448^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130541607^|^13013776^|^9123818^|^20161224^|^T12^|^T1235^|^T1236^|^T1237^|^30541577^|^404^|^1214933^|^404^|^404^|^454^|^20180317^|^20201230^|^1461200001309003249109397810607297^|^B^|^rg^|^MMC^|^19980820^|^fo^|^adc^|^96^|^fn^|^MMO^|^PR^|^1
46189449^|^1^|^0^|^1^|^1^|^0^|^IND^|^1130541608^|^13013777^|^9123819^|^20161215^|^T12^|^T1235^|^T1236^|^T1237^|^30541578^|^405^|^1214934^|^405^|^405^|^455^|^20180512^|^20201230^|^1461200001309003249109397810607298^|^B^|^rg^|^MMC^|^19980722^|^fo^|^adc^|^98^|^fn^|^MMO^|^PR^|^1
