customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^PARTITIONKEY^|^first_offer
82123684^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541334^|^13013334^|^9123545^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541334^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123685^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541335^|^13013335^|^9123546^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541335^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123686^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541336^|^13013336^|^9123547^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541336^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123687^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541337^|^13013337^|^9123548^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541337^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123688^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541338^|^13013338^|^9123549^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541338^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123689^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541339^|^13013339^|^9123550^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541339^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123690^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541340^|^13013340^|^9123551^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541340^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123691^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541341^|^13013341^|^9123552^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541341^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123692^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541342^|^13013342^|^9123553^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541342^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123693^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541343^|^13013343^|^9123554^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541343^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123694^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541344^|^13013344^|^9123555^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541344^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123695^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541345^|^13013345^|^9123556^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541345^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123696^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541346^|^13013346^|^9123557^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541346^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123697^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541347^|^13013347^|^9123558^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541347^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123698^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541348^|^13013348^|^9123559^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541348^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123699^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541349^|^13013349^|^9123560^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541349^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123700^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541350^|^13013350^|^9123561^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541350^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123701^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541351^|^13013351^|^9123562^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541351^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123702^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541352^|^13013352^|^9123563^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541352^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123703^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541353^|^13013353^|^9123564^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541353^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123704^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541354^|^13013354^|^9123565^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541354^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123705^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541355^|^13013355^|^9123566^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541355^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123706^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541356^|^13013356^|^9123567^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541356^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123707^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541357^|^13013357^|^9123568^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541357^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123708^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541358^|^13013358^|^9123569^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541358^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123709^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541359^|^13013359^|^9123570^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541359^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123710^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541360^|^13013360^|^9123571^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541360^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123711^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541361^|^13013361^|^9123572^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541361^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123712^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541362^|^13013362^|^9123573^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541362^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123713^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541363^|^13013363^|^9123574^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541363^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123714^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541364^|^13013364^|^9123575^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541364^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123715^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541365^|^13013365^|^9123576^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541365^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123716^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541366^|^13013366^|^9123577^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541366^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123717^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541367^|^13013367^|^9123578^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541367^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123718^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541368^|^13013368^|^9123579^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541368^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123719^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541369^|^13013369^|^9123580^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541369^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123720^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541370^|^13013370^|^9123581^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541370^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123721^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541371^|^13013371^|^9123582^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541371^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123722^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541372^|^13013372^|^9123583^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541372^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123723^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541373^|^13013373^|^9123584^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541373^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123724^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541374^|^13013374^|^9123585^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541374^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123725^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541375^|^13013375^|^9123586^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541375^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123726^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541376^|^13013376^|^9123587^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541376^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123727^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541377^|^13013377^|^9123588^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541377^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123728^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541378^|^13013378^|^9123589^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541378^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123729^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541379^|^13013379^|^9123590^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541379^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123730^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541380^|^13013380^|^9123591^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541380^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123731^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541381^|^13013381^|^9123592^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541381^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123732^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541382^|^13013382^|^9123593^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541382^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123733^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541383^|^13013383^|^9123594^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541383^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123734^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541384^|^13013384^|^9123595^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541384^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123735^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541385^|^13013385^|^9123596^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541385^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123736^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541386^|^13013386^|^9123597^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541386^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123737^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541387^|^13013387^|^9123598^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541387^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123738^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541388^|^13013388^|^9123599^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541388^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123739^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541389^|^13013389^|^9123600^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541389^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123740^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541390^|^13013390^|^9123601^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541390^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123741^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541391^|^13013391^|^9123602^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541391^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123742^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541392^|^13013392^|^9123603^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541392^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123743^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541393^|^13013393^|^9123604^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541393^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123744^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541394^|^13013394^|^9123605^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541394^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123745^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541395^|^13013395^|^9123606^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541395^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123746^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541396^|^13013396^|^9123607^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541396^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123747^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541397^|^13013397^|^9123608^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541397^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123748^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541398^|^13013398^|^9123609^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541398^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123749^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541399^|^13013399^|^9123610^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541399^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123750^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541400^|^13013400^|^9123611^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541400^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123751^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541401^|^13013401^|^9123612^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541401^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123752^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541402^|^13013402^|^9123613^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541402^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123753^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541403^|^13013403^|^9123614^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541403^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123754^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541404^|^13013404^|^9123615^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541404^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123755^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541405^|^13013405^|^9123616^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541405^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123756^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541406^|^13013406^|^9123617^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541406^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123757^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541407^|^13013407^|^9123618^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541407^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123758^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541408^|^13013408^|^9123619^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541408^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123759^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541409^|^13013409^|^9123620^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541409^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123760^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541410^|^13013410^|^9123621^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541410^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123761^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541411^|^13013411^|^9123622^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541411^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123762^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541412^|^13013412^|^9123623^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541412^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123763^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541413^|^13013413^|^9123624^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541413^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123764^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541414^|^13013414^|^9123625^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541414^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123765^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541415^|^13013415^|^9123626^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541415^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123766^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541416^|^13013416^|^9123627^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541416^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123767^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541417^|^13013417^|^9123628^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541417^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123768^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541418^|^13013418^|^9123629^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541418^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
82123769^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541419^|^13013419^|^9123630^|^20170421^|^T12^|^T1235^|^T1236^|^T1237^|^30541419^|^902845^|^1214576^|^27^|^41^|^97^|^20180904^|^20201230^|^1234567^|^RG^|^rg^|^MMC^|^19880615^|^5678^|^Red Internet
