customer_id^|^is_mobile_customer^|^is_cable_customer^|^is_dsl_customer^|^is_prospect^|^is_building^|^cust_sub_type_cd^|^mobile_ban^|^dsl_customer_number^|^cab_accnt_nr^|^cust_status_dt^|^cust_status_cd^|^cust_stat_rsn_cd^|^cust_lob^|^cab_pers_id_cab_me^|^cable_customer_number^|^cab_building_id^|^convergent_person_id^|^household_id^|^building_id^|^legacy_customer_id^|^cust_valid_from_dt^|^cust_valid_until_dt^|^legacy_kgs44_id^|^account_type^|^account_sub_type^|^market_code^|^birthday^|^partitionkey^|^first_offer^|^email_address^|^mobile_number^|^fullname^|^prefix_txt
45189163^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541322^|^13013491^|^9123533^|^20160818^|^T12^|^T1235^|^T1236^|^T1237^|^30541292^|^902917^|^1214648^|^99^|^113^|^169^|^20181013^|^20201230^|^1461200001309003249109397810607012^|^RG^|^rg^|^MMC^|^19990127^|^114^|^fo^|^adc^|^98^|^fn^|^MMC
45189164^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541323^|^13013492^|^9123534^|^20170418^|^T12^|^T1235^|^T1236^|^T1237^|^30541293^|^902918^|^1214649^|^100^|^114^|^170^|^20180420^|^20201230^|^1461200001309003249109397810607013^|^B^|^rg^|^MMO^|^19871023^|^115^|^fo^|^adc^|^98^|^fn^|^MMC
45189165^|^0^|^1^|^0^|^0^|^1^|^IND^|^1130541324^|^13013493^|^9123535^|^20170513^|^T12^|^T1235^|^T1236^|^T1237^|^30541294^|^902919^|^1214650^|^101^|^115^|^171^|^20180117^|^20201230^|^1461200001309003249109397810607014^|^I^|^rg^|^MMO^|^19891028^|^116^|^fo^|^abc^|^98^|^fn^|^MMC
45189166^|^0^|^1^|^0^|^1^|^1^|^IND^|^1130541325^|^13013494^|^9123536^|^20170502^|^T12^|^T1235^|^T1236^|^T1237^|^30541295^|^902920^|^1214651^|^102^|^116^|^172^|^20180331^|^20201230^|^1461200001309003249109397810607015^|^I^|^rg^|^MMO^|^20050423^|^117^|^fo^|^adc^|^96^|^fn^|^MMO
45189167^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541326^|^13013495^|^9123537^|^20160519^|^T12^|^T1235^|^T1236^|^T1237^|^30541296^|^902921^|^1214652^|^103^|^117^|^173^|^20181102^|^20201230^|^1461200001309003249109397810607016^|^RG^|^rg^|^MMO^|^19881122^|^118^|^fo^|^abc^|^96^|^fn^|^MMC
45189168^|^0^|^0^|^0^|^1^|^1^|^ORG^|^1130541327^|^13013496^|^9123538^|^20170327^|^T12^|^T1235^|^T1236^|^T1237^|^30541297^|^902922^|^1214653^|^104^|^118^|^174^|^20180603^|^20201230^|^1461200001309003249109397810607017^|^B^|^rg^|^MMO^|^19980316^|^119^|^fo^|^abc^|^96^|^fn^|^MMC
45189169^|^0^|^0^|^1^|^1^|^1^|^ORG^|^1130541328^|^13013497^|^9123539^|^20161103^|^T12^|^T1235^|^T1236^|^T1237^|^30541298^|^902923^|^1214654^|^105^|^119^|^175^|^20180729^|^20201230^|^1461200001309003249109397810607018^|^B^|^rg^|^MMO^|^20050731^|^120^|^fo^|^adc^|^98^|^fn^|^MMO
45189170^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541329^|^13013498^|^9123540^|^20160805^|^T12^|^T1235^|^T1236^|^T1237^|^30541299^|^902924^|^1214655^|^106^|^120^|^176^|^20180501^|^20201230^|^1461200001309003249109397810607019^|^B^|^rg^|^MMC^|^20080201^|^121^|^fo^|^abc^|^98^|^fn^|^MMO
45189171^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541330^|^13013499^|^9123541^|^20170103^|^T12^|^T1235^|^T1236^|^T1237^|^30541300^|^902925^|^1214656^|^107^|^121^|^177^|^20180405^|^20201230^|^1461200001309003249109397810607020^|^RG^|^rg^|^MMO^|^19841103^|^122^|^fo^|^adc^|^96^|^fn^|^MMC
45189172^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541331^|^13013500^|^9123542^|^20170410^|^T12^|^T1235^|^T1236^|^T1237^|^30541301^|^902926^|^1214657^|^108^|^122^|^178^|^20180624^|^20201230^|^1461200001309003249109397810607021^|^I^|^rg^|^MMC^|^19991002^|^123^|^fo^|^abc^|^98^|^fn^|^MMC
45189173^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130541332^|^13013501^|^9123543^|^20160826^|^T12^|^T1235^|^T1236^|^T1237^|^30541302^|^902927^|^1214658^|^109^|^123^|^179^|^20181120^|^20201230^|^1461200001309003249109397810607022^|^B^|^rg^|^MMO^|^20051016^|^124^|^fo^|^abc^|^98^|^fn^|^MMO
45189174^|^1^|^1^|^0^|^0^|^1^|^IND^|^1130541333^|^13013502^|^9123544^|^20160730^|^T12^|^T1235^|^T1236^|^T1237^|^30541303^|^902928^|^1214659^|^110^|^124^|^180^|^20180323^|^20201230^|^1461200001309003249109397810607023^|^RG^|^rg^|^MMO^|^19810810^|^125^|^fo^|^abc^|^96^|^fn^|^MMC
45189175^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130541334^|^13013503^|^9123545^|^20160906^|^T12^|^T1235^|^T1236^|^T1237^|^30541304^|^902929^|^1214660^|^111^|^125^|^181^|^20180522^|^20201230^|^1461200001309003249109397810607024^|^RG^|^rg^|^MMO^|^19840717^|^126^|^fo^|^adc^|^96^|^fn^|^MMC
45189176^|^1^|^1^|^1^|^0^|^1^|^ORG^|^1130541335^|^13013504^|^9123546^|^20161003^|^T12^|^T1235^|^T1236^|^T1237^|^30541305^|^902930^|^1214661^|^112^|^126^|^182^|^20180321^|^20201230^|^1461200001309003249109397810607025^|^RG^|^rg^|^MMC^|^20020711^|^127^|^fo^|^abc^|^96^|^fn^|^MMO
45189177^|^1^|^0^|^1^|^1^|^1^|^IND^|^1130541336^|^13013505^|^9123547^|^20160805^|^T12^|^T1235^|^T1236^|^T1237^|^30541306^|^902931^|^1214662^|^113^|^127^|^183^|^20180826^|^20201230^|^1461200001309003249109397810607026^|^I^|^rg^|^MMO^|^20061112^|^128^|^fo^|^abc^|^96^|^fn^|^MMO
45189178^|^1^|^0^|^1^|^1^|^1^|^IND^|^1130541337^|^13013506^|^9123548^|^20161121^|^T12^|^T1235^|^T1236^|^T1237^|^30541307^|^902932^|^1214663^|^114^|^128^|^184^|^20180619^|^20201230^|^1461200001309003249109397810607027^|^RG^|^rg^|^MMO^|^19990723^|^129^|^fo^|^abc^|^98^|^fn^|^MMC
45189179^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541338^|^13013507^|^9123549^|^20160623^|^T12^|^T1235^|^T1236^|^T1237^|^30541308^|^902933^|^1214664^|^115^|^129^|^185^|^20180210^|^20201230^|^1461200001309003249109397810607028^|^I^|^rg^|^MMO^|^19850708^|^130^|^fo^|^adc^|^96^|^fn^|^MMC
45189180^|^1^|^1^|^0^|^1^|^1^|^IND^|^1130541339^|^13013508^|^9123550^|^20161023^|^T12^|^T1235^|^T1236^|^T1237^|^30541309^|^902934^|^1214665^|^116^|^130^|^186^|^20180819^|^20201230^|^1461200001309003249109397810607029^|^RG^|^rg^|^MMO^|^19820221^|^131^|^fo^|^adc^|^96^|^fn^|^MMO
45189181^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130541340^|^13013509^|^9123551^|^20160929^|^T12^|^T1235^|^T1236^|^T1237^|^30541310^|^902935^|^1214666^|^117^|^131^|^187^|^20180610^|^20201230^|^1461200001309003249109397810607030^|^I^|^rg^|^MMO^|^19830310^|^132^|^fo^|^adc^|^98^|^fn^|^MMC
45189182^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541341^|^13013510^|^9123552^|^20161130^|^T12^|^T1235^|^T1236^|^T1237^|^30541311^|^902936^|^1214667^|^118^|^132^|^188^|^20181207^|^20201230^|^1461200001309003249109397810607031^|^RG^|^rg^|^MMO^|^19860627^|^133^|^fo^|^abc^|^96^|^fn^|^MMO
45189183^|^0^|^1^|^0^|^0^|^0^|^IND^|^1130541342^|^13013511^|^9123553^|^20170106^|^T12^|^T1235^|^T1236^|^T1237^|^30541312^|^902937^|^1214668^|^119^|^133^|^189^|^20180519^|^20201230^|^1461200001309003249109397810607032^|^RG^|^rg^|^MMC^|^20040622^|^134^|^fo^|^abc^|^96^|^fn^|^MMO
45189184^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130541343^|^13013512^|^9123554^|^20170405^|^T12^|^T1235^|^T1236^|^T1237^|^30541313^|^902938^|^1214669^|^120^|^134^|^190^|^20180905^|^20201230^|^1461200001309003249109397810607033^|^RG^|^rg^|^MMC^|^20070307^|^135^|^fo^|^adc^|^98^|^fn^|^MMO
45189185^|^1^|^0^|^1^|^1^|^0^|^ORG^|^1130541344^|^13013513^|^9123555^|^20170326^|^T12^|^T1235^|^T1236^|^T1237^|^30541314^|^902939^|^1214670^|^121^|^135^|^191^|^20180125^|^20201230^|^1461200001309003249109397810607034^|^I^|^rg^|^MMO^|^20030806^|^136^|^fo^|^adc^|^96^|^fn^|^MMO
45189186^|^1^|^1^|^0^|^0^|^0^|^ORG^|^1130541345^|^13013514^|^9123556^|^20170626^|^T12^|^T1235^|^T1236^|^T1237^|^30541315^|^902940^|^1214671^|^122^|^136^|^192^|^20180731^|^20201230^|^1461200001309003249109397810607035^|^B^|^rg^|^MMC^|^19980402^|^137^|^fo^|^abc^|^98^|^fn^|^MMC
45189187^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130541346^|^13013515^|^9123557^|^20161020^|^T12^|^T1235^|^T1236^|^T1237^|^30541316^|^902941^|^1214672^|^123^|^137^|^193^|^20180121^|^20201230^|^1461200001309003249109397810607036^|^I^|^rg^|^MMO^|^19960318^|^138^|^fo^|^adc^|^96^|^fn^|^MMC
45189188^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130541347^|^13013516^|^9123558^|^20161120^|^T12^|^T1235^|^T1236^|^T1237^|^30541317^|^902942^|^1214673^|^124^|^138^|^194^|^20180825^|^20201230^|^1461200001309003249109397810607037^|^I^|^rg^|^MMC^|^19950824^|^139^|^fo^|^abc^|^98^|^fn^|^MMO
45189189^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130541348^|^13013517^|^9123559^|^20170525^|^T12^|^T1235^|^T1236^|^T1237^|^30541318^|^902943^|^1214674^|^125^|^139^|^195^|^20180307^|^20201230^|^1461200001309003249109397810607038^|^I^|^rg^|^MMO^|^19860101^|^140^|^fo^|^adc^|^96^|^fn^|^MMC
45189190^|^1^|^1^|^1^|^1^|^0^|^IND^|^1130541349^|^13013518^|^9123560^|^20161028^|^T12^|^T1235^|^T1236^|^T1237^|^30541319^|^902944^|^1214675^|^126^|^140^|^196^|^20180128^|^20201230^|^1461200001309003249109397810607039^|^I^|^rg^|^MMO^|^19980620^|^141^|^fo^|^abc^|^98^|^fn^|^MMC
45189191^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541350^|^13013519^|^9123561^|^20170503^|^T12^|^T1235^|^T1236^|^T1237^|^30541320^|^902945^|^1214676^|^127^|^141^|^197^|^20180126^|^20201230^|^1461200001309003249109397810607040^|^I^|^rg^|^MMC^|^19940828^|^142^|^fo^|^adc^|^98^|^fn^|^MMC
45189192^|^1^|^1^|^0^|^1^|^0^|^ORG^|^1130541351^|^13013520^|^9123562^|^20160619^|^T12^|^T1235^|^T1236^|^T1237^|^30541321^|^902946^|^1214677^|^128^|^142^|^198^|^20180101^|^20201230^|^1461200001309003249109397810607041^|^RG^|^rg^|^MMC^|^19840401^|^143^|^fo^|^adc^|^96^|^fn^|^MMO
45189193^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130541352^|^13013521^|^9123563^|^20170619^|^T12^|^T1235^|^T1236^|^T1237^|^30541322^|^902947^|^1214678^|^129^|^143^|^199^|^20181230^|^20201230^|^1461200001309003249109397810607042^|^I^|^rg^|^MMO^|^19940206^|^144^|^fo^|^adc^|^98^|^fn^|^MMC
45189194^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130541353^|^13013522^|^9123564^|^20160422^|^T12^|^T1235^|^T1236^|^T1237^|^30541323^|^902948^|^1214679^|^130^|^144^|^200^|^20180726^|^20201230^|^1461200001309003249109397810607043^|^B^|^rg^|^MMC^|^19830414^|^145^|^fo^|^abc^|^96^|^fn^|^MMC
45189195^|^0^|^1^|^1^|^1^|^0^|^IND^|^1130541354^|^13013523^|^9123565^|^20170502^|^T12^|^T1235^|^T1236^|^T1237^|^30541324^|^902949^|^1214680^|^131^|^145^|^201^|^20180612^|^20201230^|^1461200001309003249109397810607044^|^RG^|^rg^|^MMO^|^19970810^|^146^|^fo^|^adc^|^98^|^fn^|^MMO
45189196^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130541355^|^13013524^|^9123566^|^20170519^|^T12^|^T1235^|^T1236^|^T1237^|^30541325^|^902950^|^1214681^|^132^|^146^|^202^|^20180720^|^20201230^|^1461200001309003249109397810607045^|^RG^|^rg^|^MMO^|^19860117^|^147^|^fo^|^abc^|^96^|^fn^|^MMC
45189197^|^0^|^1^|^0^|^0^|^1^|^ORG^|^1130541356^|^13013525^|^9123567^|^20170422^|^T12^|^T1235^|^T1236^|^T1237^|^30541326^|^902951^|^1214682^|^133^|^147^|^203^|^20180128^|^20201230^|^1461200001309003249109397810607046^|^I^|^rg^|^MMO^|^19991019^|^148^|^fo^|^abc^|^96^|^fn^|^MMC
45189198^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541357^|^13013526^|^9123568^|^20160815^|^T12^|^T1235^|^T1236^|^T1237^|^30541327^|^902952^|^1214683^|^134^|^148^|^204^|^20180923^|^20201230^|^1461200001309003249109397810607047^|^RG^|^rg^|^MMC^|^19880911^|^149^|^fo^|^adc^|^96^|^fn^|^MMC
45189199^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130541358^|^13013527^|^9123569^|^20160830^|^T12^|^T1235^|^T1236^|^T1237^|^30541328^|^902953^|^1214684^|^135^|^149^|^205^|^20181020^|^20201230^|^1461200001309003249109397810607048^|^I^|^rg^|^MMC^|^20110126^|^150^|^fo^|^abc^|^98^|^fn^|^MMO
45189200^|^0^|^0^|^0^|^1^|^0^|^IND^|^1130541359^|^13013528^|^9123570^|^20160613^|^T12^|^T1235^|^T1236^|^T1237^|^30541329^|^902954^|^1214685^|^136^|^150^|^206^|^20180818^|^20201230^|^1461200001309003249109397810607049^|^I^|^rg^|^MMO^|^19900509^|^151^|^fo^|^adc^|^96^|^fn^|^MMC
45189201^|^0^|^1^|^1^|^0^|^0^|^ORG^|^1130541360^|^13013529^|^9123571^|^20160504^|^T12^|^T1235^|^T1236^|^T1237^|^30541330^|^902955^|^1214686^|^137^|^151^|^207^|^20180526^|^20201230^|^1461200001309003249109397810607050^|^I^|^rg^|^MMC^|^19900424^|^152^|^fo^|^adc^|^98^|^fn^|^MMO
45189202^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541361^|^13013530^|^9123572^|^20170316^|^T12^|^T1235^|^T1236^|^T1237^|^30541331^|^902956^|^1214687^|^138^|^152^|^208^|^20180406^|^20201230^|^1461200001309003249109397810607051^|^RG^|^rg^|^MMO^|^20061128^|^153^|^fo^|^adc^|^98^|^fn^|^MMC
45189203^|^0^|^1^|^0^|^1^|^1^|^IND^|^1130541362^|^13013531^|^9123573^|^20170316^|^T12^|^T1235^|^T1236^|^T1237^|^30541332^|^902957^|^1214688^|^139^|^153^|^209^|^20180122^|^20201230^|^1461200001309003249109397810607052^|^B^|^rg^|^MMO^|^20020305^|^154^|^fo^|^adc^|^96^|^fn^|^MMO
45189204^|^1^|^0^|^1^|^0^|^0^|^ORG^|^1130541363^|^13013532^|^9123574^|^20160615^|^T12^|^T1235^|^T1236^|^T1237^|^30541333^|^902958^|^1214689^|^140^|^154^|^210^|^20181021^|^20201230^|^1461200001309003249109397810607053^|^B^|^rg^|^MMC^|^19860506^|^155^|^fo^|^adc^|^96^|^fn^|^MMO
45189205^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130541364^|^13013533^|^9123575^|^20170220^|^T12^|^T1235^|^T1236^|^T1237^|^30541334^|^902959^|^1214690^|^141^|^155^|^211^|^20180727^|^20201230^|^1461200001309003249109397810607054^|^B^|^rg^|^MMO^|^19911104^|^156^|^fo^|^adc^|^96^|^fn^|^MMC
45189206^|^1^|^0^|^0^|^0^|^0^|^ORG^|^1130541365^|^13013534^|^9123576^|^20170507^|^T12^|^T1235^|^T1236^|^T1237^|^30541335^|^902960^|^1214691^|^142^|^156^|^212^|^20180702^|^20201230^|^1461200001309003249109397810607055^|^B^|^rg^|^MMC^|^19890808^|^157^|^fo^|^abc^|^98^|^fn^|^MMC
45189207^|^0^|^1^|^1^|^1^|^1^|^IND^|^1130541366^|^13013535^|^9123577^|^20161127^|^T12^|^T1235^|^T1236^|^T1237^|^30541336^|^902961^|^1214692^|^143^|^157^|^213^|^20181030^|^20201230^|^1461200001309003249109397810607056^|^B^|^rg^|^MMC^|^20050501^|^158^|^fo^|^abc^|^96^|^fn^|^MMC
45189208^|^0^|^0^|^1^|^0^|^1^|^ORG^|^1130541367^|^13013536^|^9123578^|^20160514^|^T12^|^T1235^|^T1236^|^T1237^|^30541337^|^902962^|^1214693^|^144^|^158^|^214^|^20180628^|^20201230^|^1461200001309003249109397810607057^|^B^|^rg^|^MMC^|^20020330^|^159^|^fo^|^adc^|^98^|^fn^|^MMO
45189209^|^0^|^0^|^1^|^0^|^1^|^IND^|^1130541368^|^13013537^|^9123579^|^20160913^|^T12^|^T1235^|^T1236^|^T1237^|^30541338^|^902963^|^1214694^|^145^|^159^|^215^|^20180106^|^20201230^|^1461200001309003249109397810607058^|^I^|^rg^|^MMC^|^19901025^|^160^|^fo^|^abc^|^98^|^fn^|^MMO
45189210^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541369^|^13013538^|^9123580^|^20160510^|^T12^|^T1235^|^T1236^|^T1237^|^30541339^|^902964^|^1214695^|^146^|^160^|^216^|^20180111^|^20201230^|^1461200001309003249109397810607059^|^RG^|^rg^|^MMC^|^19950722^|^161^|^fo^|^abc^|^96^|^fn^|^MMC
45189211^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541370^|^13013539^|^9123581^|^20160609^|^T12^|^T1235^|^T1236^|^T1237^|^30541340^|^902965^|^1214696^|^147^|^161^|^217^|^20180903^|^20201230^|^1461200001309003249109397810607060^|^B^|^rg^|^MMC^|^19930621^|^162^|^fo^|^adc^|^96^|^fn^|^MMO
45189212^|^0^|^1^|^0^|^1^|^0^|^ORG^|^1130541371^|^13013540^|^9123582^|^20170723^|^T12^|^T1235^|^T1236^|^T1237^|^30541341^|^902966^|^1214697^|^148^|^162^|^218^|^20181226^|^20201230^|^1461200001309003249109397810607061^|^RG^|^rg^|^MMC^|^19880504^|^163^|^fo^|^abc^|^96^|^fn^|^MMC
45189213^|^1^|^0^|^0^|^0^|^1^|^ORG^|^1130541372^|^13013541^|^9123583^|^20161005^|^T12^|^T1235^|^T1236^|^T1237^|^30541342^|^902967^|^1214698^|^149^|^163^|^219^|^20180222^|^20201230^|^1461200001309003249109397810607062^|^B^|^rg^|^MMO^|^19810814^|^164^|^fo^|^adc^|^98^|^fn^|^MMC
45189214^|^0^|^0^|^1^|^1^|^1^|^IND^|^1130541373^|^13013542^|^9123584^|^20160820^|^T12^|^T1235^|^T1236^|^T1237^|^30541343^|^902968^|^1214699^|^150^|^164^|^220^|^20180222^|^20201230^|^1461200001309003249109397810607063^|^RG^|^rg^|^MMO^|^19950709^|^165^|^fo^|^abc^|^98^|^fn^|^MMC
45189215^|^0^|^0^|^1^|^1^|^0^|^ORG^|^1130541374^|^13013543^|^9123585^|^20170625^|^T12^|^T1235^|^T1236^|^T1237^|^30541344^|^902969^|^1214700^|^151^|^165^|^221^|^20180412^|^20201230^|^1461200001309003249109397810607064^|^RG^|^rg^|^MMO^|^19890329^|^166^|^fo^|^abc^|^96^|^fn^|^MMO
45189216^|^1^|^0^|^0^|^1^|^1^|^ORG^|^1130541375^|^13013544^|^9123586^|^20160716^|^T12^|^T1235^|^T1236^|^T1237^|^30541345^|^902970^|^1214701^|^152^|^166^|^222^|^20180613^|^20201230^|^1461200001309003249109397810607065^|^I^|^rg^|^MMC^|^19980304^|^167^|^fo^|^adc^|^98^|^fn^|^MMC
45189217^|^1^|^1^|^1^|^0^|^1^|^IND^|^1130541376^|^13013545^|^9123587^|^20170316^|^T12^|^T1235^|^T1236^|^T1237^|^30541346^|^902971^|^1214702^|^153^|^167^|^223^|^20180909^|^20201230^|^1461200001309003249109397810607066^|^B^|^rg^|^MMO^|^20091219^|^168^|^fo^|^adc^|^98^|^fn^|^MMC
45189218^|^0^|^0^|^0^|^0^|^0^|^ORG^|^1130541377^|^13013546^|^9123588^|^20170122^|^T12^|^T1235^|^T1236^|^T1237^|^30541347^|^902972^|^1214703^|^154^|^168^|^224^|^20180701^|^20201230^|^1461200001309003249109397810607067^|^I^|^rg^|^MMC^|^20020503^|^169^|^fo^|^abc^|^96^|^fn^|^MMC
45189219^|^0^|^0^|^1^|^0^|^0^|^IND^|^1130541378^|^13013547^|^9123589^|^20160801^|^T12^|^T1235^|^T1236^|^T1237^|^30541348^|^902973^|^1214704^|^155^|^169^|^225^|^20180329^|^20201230^|^1461200001309003249109397810607068^|^RG^|^rg^|^MMO^|^19890728^|^170^|^fo^|^adc^|^98^|^fn^|^MMC
45189220^|^0^|^1^|^1^|^0^|^1^|^ORG^|^1130541379^|^13013548^|^9123590^|^20160620^|^T12^|^T1235^|^T1236^|^T1237^|^30541349^|^902974^|^1214705^|^156^|^170^|^226^|^20181127^|^20201230^|^1461200001309003249109397810607069^|^B^|^rg^|^MMO^|^20000624^|^171^|^fo^|^adc^|^98^|^fn^|^MMO
45189221^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541380^|^13013549^|^9123591^|^20170412^|^T12^|^T1235^|^T1236^|^T1237^|^30541350^|^902975^|^1214706^|^157^|^171^|^227^|^20180510^|^20201230^|^1461200001309003249109397810607070^|^RG^|^rg^|^MMO^|^19821011^|^172^|^fo^|^abc^|^96^|^fn^|^MMC
45189222^|^0^|^1^|^0^|^1^|^1^|^IND^|^1130541381^|^13013550^|^9123592^|^20160831^|^T12^|^T1235^|^T1236^|^T1237^|^30541351^|^902976^|^1214707^|^158^|^172^|^228^|^20180708^|^20201230^|^1461200001309003249109397810607071^|^I^|^rg^|^MMC^|^19940815^|^173^|^fo^|^abc^|^98^|^fn^|^MMO
45189223^|^1^|^1^|^1^|^1^|^0^|^IND^|^1130541382^|^13013551^|^9123593^|^20170502^|^T12^|^T1235^|^T1236^|^T1237^|^30541352^|^902977^|^1214708^|^159^|^173^|^229^|^20180808^|^20201230^|^1461200001309003249109397810607072^|^RG^|^rg^|^MMC^|^19970313^|^174^|^fo^|^abc^|^98^|^fn^|^MMC
45189224^|^1^|^1^|^1^|^1^|^1^|^ORG^|^1130541383^|^13013552^|^9123594^|^20170620^|^T12^|^T1235^|^T1236^|^T1237^|^30541353^|^902978^|^1214709^|^160^|^174^|^230^|^20180625^|^20201230^|^1461200001309003249109397810607073^|^B^|^rg^|^MMC^|^20100117^|^175^|^fo^|^abc^|^96^|^fn^|^MMC
45189225^|^1^|^1^|^0^|^1^|^1^|^ORG^|^1130541384^|^13013553^|^9123595^|^20170411^|^T12^|^T1235^|^T1236^|^T1237^|^30541354^|^902979^|^1214710^|^161^|^175^|^231^|^20180903^|^20201230^|^1461200001309003249109397810607074^|^RG^|^rg^|^MMC^|^19911115^|^176^|^fo^|^abc^|^96^|^fn^|^MMC
45189226^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541385^|^13013554^|^9123596^|^20160810^|^T12^|^T1235^|^T1236^|^T1237^|^30541355^|^902980^|^1214711^|^162^|^176^|^232^|^20180331^|^20201230^|^1461200001309003249109397810607075^|^I^|^rg^|^MMC^|^19930123^|^177^|^fo^|^adc^|^96^|^fn^|^MMO
45189227^|^0^|^1^|^0^|^1^|^0^|^IND^|^1130541386^|^13013555^|^9123597^|^20161129^|^T12^|^T1235^|^T1236^|^T1237^|^30541356^|^902981^|^1214712^|^163^|^177^|^233^|^20180927^|^20201230^|^1461200001309003249109397810607076^|^RG^|^rg^|^MMC^|^19860815^|^178^|^fo^|^adc^|^96^|^fn^|^MMC
45189228^|^0^|^1^|^0^|^0^|^0^|^ORG^|^1130541387^|^13013556^|^9123598^|^20170617^|^T12^|^T1235^|^T1236^|^T1237^|^30541357^|^902982^|^1214713^|^164^|^178^|^234^|^20180113^|^20201230^|^1461200001309003249109397810607077^|^I^|^rg^|^MMO^|^19880925^|^179^|^fo^|^abc^|^96^|^fn^|^MMC
45189229^|^1^|^0^|^0^|^1^|^1^|^IND^|^1130541388^|^13013557^|^9123599^|^20170405^|^T12^|^T1235^|^T1236^|^T1237^|^30541358^|^902983^|^1214714^|^165^|^179^|^235^|^20180430^|^20201230^|^1461200001309003249109397810607078^|^RG^|^rg^|^MMC^|^19950110^|^180^|^fo^|^adc^|^96^|^fn^|^MMO
45189230^|^1^|^1^|^1^|^0^|^0^|^IND^|^1130541389^|^13013558^|^9123600^|^20161018^|^T12^|^T1235^|^T1236^|^T1237^|^30541359^|^902984^|^1214715^|^166^|^180^|^236^|^20181226^|^20201230^|^1461200001309003249109397810607079^|^RG^|^rg^|^MMO^|^20080202^|^181^|^fo^|^abc^|^96^|^fn^|^MMC
45189231^|^1^|^1^|^1^|^1^|^0^|^ORG^|^1130541390^|^13013559^|^9123601^|^20161005^|^T12^|^T1235^|^T1236^|^T1237^|^30541360^|^902985^|^1214716^|^167^|^181^|^237^|^20180708^|^20201230^|^1461200001309003249109397810607080^|^B^|^rg^|^MMC^|^19991026^|^182^|^fo^|^abc^|^96^|^fn^|^MMC
45189232^|^1^|^1^|^1^|^1^|^1^|^IND^|^1130541391^|^13013560^|^9123602^|^20170503^|^T12^|^T1235^|^T1236^|^T1237^|^30541361^|^902986^|^1214717^|^168^|^182^|^238^|^20181117^|^20201230^|^1461200001309003249109397810607081^|^B^|^rg^|^MMO^|^19840507^|^183^|^fo^|^adc^|^98^|^fn^|^MMC
45189233^|^0^|^0^|^1^|^0^|^0^|^ORG^|^1130541392^|^13013561^|^9123603^|^20160426^|^T12^|^T1235^|^T1236^|^T1237^|^30541362^|^902987^|^1214718^|^169^|^183^|^239^|^20180805^|^20201230^|^1461200001309003249109397810607082^|^I^|^rg^|^MMO^|^19860930^|^184^|^fo^|^abc^|^96^|^fn^|^MMO
45189234^|^1^|^1^|^0^|^0^|^0^|^IND^|^1130541393^|^13013562^|^9123604^|^20160913^|^T12^|^T1235^|^T1236^|^T1237^|^30541363^|^902988^|^1214719^|^170^|^184^|^240^|^20180502^|^20201230^|^1461200001309003249109397810607083^|^I^|^rg^|^MMC^|^19831105^|^185^|^fo^|^abc^|^96^|^fn^|^MMC
45189235^|^0^|^1^|^1^|^0^|^0^|^IND^|^1130541394^|^13013563^|^9123605^|^20160412^|^T12^|^T1235^|^T1236^|^T1237^|^30541364^|^902989^|^1214720^|^171^|^185^|^241^|^20181219^|^20201230^|^1461200001309003249109397810607084^|^I^|^rg^|^MMO^|^20090909^|^186^|^fo^|^abc^|^96^|^fn^|^MMC
45189236^|^1^|^0^|^0^|^1^|^0^|^ORG^|^1130541395^|^13013564^|^9123606^|^20161130^|^T12^|^T1235^|^T1236^|^T1237^|^30541365^|^902990^|^1214721^|^172^|^186^|^242^|^20181103^|^20201230^|^1461200001309003249109397810607085^|^I^|^rg^|^MMO^|^19841205^|^187^|^fo^|^abc^|^96^|^fn^|^MMO
